step,a_km,e,i_deg,Omega_deg,omega_deg,nu_deg,period_s,r_apogee_km,r_perigee_km
0,106571.0,0.9364648919499676,45,0,0,0,346234.05540138413,206371.0,6771.0
1,106571.0,0.9364648919499676,22.5,0,0,0,346234.05540138413,206371.0,6771.0
2,106571.0,0.9364648919499676,0.0,0,0,0,346234.05540138413,206371.0,6771.0
3,111962.960001179,0.8432077894138101,0.0,0,0,0,372840.23966530664,206371.0,17554.92000235801
4,120788.52371715133,0.7085315197928561,0.0,0,0,0,417782.0063125748,206371.0,35206.04743430265
5,124263.99999999999,0.6607464752462502,0.0,0,0,0,435942.50463421986,206371.0,42156.99999999996
6,83867.30607838245,0.49733690073936554,0.0,0,0,0,241713.14043166232,125577.61215676492,42156.99999999997
7,64106.22339921709,0.342388339779897,0.0,0,0,0,161533.09345544514,86055.44679843422,42156.99999999996
8,52427.61042401769,0.1959007923678444,0.0,0,0,0,119467.92389909111,62698.22084803541,42156.99999999996
9,44746.68098233202,0.05787425850320782,0.0,0,0,0,94200.33835798655,47336.36196466407,42156.99999999996
10,42156.99999999996,0.0,0.0,0,0,0,86142.16207248691,42156.99999999996,42156.99999999996
