step,a_km,e,i_deg,Omega_deg,omega_deg,nu_deg,period_s,r_apogee_km,r_perigee_km
0,106571.0,0.9364648919499676,0,0,0,0,346234.05540138413,206371.0,6771.0
1,106590.99506819631,0.9361016366154102,0,0,0,0,346331.5016803683,206371.0,6810.990136392623
2,106611.05466998804,0.9357373458016758,0,0,0,0,346429.2716493888,206371.0,6851.109339976079
3,106631.17887401361,0.9353720195087643,0,0,0,0,346527.36573095043,206371.0,6891.357748027221
4,106651.36774917063,0.9350056577366757,0,0,0,0,346625.7843492175,206371.0,6931.735498341268
5,106671.62136461654,0.9346382604854095,0,0,0,0,346724.5279300181,206371.0,6972.2427292330885
6,106691.93978976912,0.9342698277549668,0,0,0,0,346823.59690084844,206371.0,7012.879579538235
7,106712.32309430727,0.9339003595453463,0,0,0,0,346922.99169087777,206371.0,7053.646188614545
8,106732.77134817145,0.9335298558565497,0,0,0,0,347022.712730952,206371.0,7094.54269634288
9,106753.28462156451,0.9331583166885751,0,0,0,0,347122.7604535998,206371.0,7135.569243129024
10,106773.86298495214,0.9327857420414234,0,0,0,0,347223.1352930353,206371.0,7176.725969904287
11,106794.50650906355,0.9324121319150951,0,0,0,0,347323.8376851639,206371.0,7218.013018127106
12,106815.21526489219,0.9320374863095895,0,0,0,0,347424.8680675866,206371.0,7259.430529784381
13,106835.98932369627,0.9316618052249068,0,0,0,0,347526.22687960445,206371.0,7300.978647392531
14,106856.82875699946,0.9312850886610469,0,0,0,0,347627.91456222325,206371.0,7342.657513998915
15,106877.73363659153,0.9309073366180096,0,0,0,0,347729.9315581584,206371.0,7384.467273183049
16,106898.70403452893,0.9305285490957955,0,0,0,0,347832.27831183915,206371.0,7426.408069057862
17,106919.74002313556,0.9301487260944044,0,0,0,0,347934.95526941377,206371.0,7468.480046271119
18,106940.84167500332,0.9297678676138359,0,0,0,0,348037.96287875413,206371.0,7510.683350006649
19,106962.0090629928,0.9293859736540904,0,0,0,0,348141.30158946034,206371.0,7553.018125985598
20,106983.24226023392,0.9290030442151676,0,0,0,0,348244.97185286565,206371.0,7595.484520467846
21,107004.5413401266,0.9286190792970679,0,0,0,0,348348.974122041,206371.0,7638.082680253198
