step,a_km,e,i_deg,Omega_deg,omega_deg,nu_deg,period_s,r_apogee_km,r_perigee_km
0,3631571.0,0.9981355176588864,45,0,0,0,68873639.04840031,7256371.0,6771.000000000194
1,3631571.0,0.9981355176588864,39.375,0,0,0,68873639.04840031,7256371.0,6771.000000000194
2,3631571.0,0.9981355176588864,33.75,0,0,0,68873639.04840031,7256371.0,6771.000000000194
3,3631571.0,0.9981355176588864,28.125,0,0,0,68873639.04840031,7256371.0,6771.000000000194
4,3631571.0,0.9981355176588864,22.5,0,0,0,68873639.04840031,7256371.0,6771.000000000194
5,3631571.0,0.9981355176588864,16.875,0,0,0,68873639.04840031,7256371.0,6771.000000000194
6,3631571.0,0.9981355176588864,11.25,0,0,0,68873639.04840031,7256371.0,6771.000000000194
7,3631571.0,0.9981355176588864,5.625,0,0,0,68873639.04840031,7256371.0,6771.000000000194
8,3631571.0,0.9981355176588864,0.0,0,0,0,68873639.04840031,7256371.0,6771.000000000194
9,3632273.906445965,0.9977488446349216,0.0,0,0,0,68893636.20693469,7256371.0,8176.812891929972
10,3633043.31065094,0.9973257623234502,0.0,0,0,0,68915527.39481309,7256371.0,9715.621301880108
11,3633879.296968321,0.9968662707244729,0.0,0,0,0,68939315.61331905,7256371.0,11387.593936641575
12,3634781.9571119337,0.9963703698379889,0.0,0,0,0,68965004.12621911,7256371.0,13192.91422386729
13,3635751.390181234,0.9958380596639986,0.0,0,0,0,68992596.46080956,7256371.0,15131.780362468327
14,3636787.702688571,0.9952693402025026,0.0,0,0,0,69022096.40904926,7256371.0,17204.40537714185
15,3637891.0085885213,0.9946642114534998,0.0,0,0,0,69053508.02877878,7256371.0,19411.017177042642
16,3639061.4293093067,0.994022673416991,0.0,0,0,0,69086835.64502665,7256371.0,21751.858618613172
17,3640299.0937863197,0.993344726092976,0.0,0,0,0,69122083.85140356,7256371.0,24227.187572639312
18,3641604.1384977675,0.9926303694814544,0.0,0,0,0,69159257.51158537,7256371.0,26837.276995534943
19,3642976.707502453,0.9918796035824267,0.0,0,0,0,69198361.76088558,7256371.0,29582.415004906037
20,3644416.952479718,0.9910924283958926,0.0,0,0,0,69239402.00791828,7256371.0,32462.904959435884
21,3645925.032771562,0.9902688439218528,0.0,0,0,0,69282383.93635283,7256371.0,35479.065543124125
22,3647501.1154269692,0.9894088501603058,0.0,0,0,0,69327313.50676082,7256371.0,38631.230853938854
23,3649145.3752484457,0.9885124471112534,0.0,0,0,0,69374196.95855658,7256371.0,41919.75049689154
24,3649264.0,0.9884478075579075,0.0,0,0,0,69377579.7631226,7256371.0,42157.00000000021
25,3380873.168120942,0.9875307360247912,0.0,0,0,0,61866356.41670434,6719589.336241884,42157.00000000036
26,3149305.9569433266,0.9866138760170139,0.0,0,0,0,55620322.56096046,6256454.913886653,42157.00000000008
27,2947470.5062888083,0.9856972275345749,0.0,0,0,0,50359965.42191293,5852784.012577616,42157.00000000017
28,2769986.195052032,0.9847807905774749,0.0,0,0,0,45880445.70005481,5497815.390104063,42157.000000000284
29,2612696.861330689,0.9838645651457135,0.0,0,0,0,42028583.827259414,5183236.722661378,42157.00000000009
30,2472341.24159239,0.982948551239291,0.0,0,0,0,38687782.835362755,4902525.48318478,42157.000000000226
31,2346324.413640536,0.9820327488582068,0.0,0,0,0,35767889.10818393,4650491.827281072,42157.00000000019
32,2232555.8835632456,0.9811171580024612,0.0,0,0,0,33198214.685412325,4422954.76712649,42157.000000000306
33,2129332.696190017,0.9802017786720548,0.0,0,0,0,30922635.794539727,4216508.392380034,42157.0000000002
34,2035253.6095993384,0.9792866108669871,0.0,0,0,0,28896086.03200311,4028350.2191986768,42157.000000000226
35,1949155.1108279985,0.9783716545872576,0.0,0,0,0,27082005.544475373,3856153.221655997,42157.000000000124
36,1870063.0520239486,0.9774569098328668,0.0,0,0,0,25450457.619328227,3697969.1040478973,42157.000000000146
37,1797155.6320090133,0.976542376603815,0.0,0,0,0,23976719.001412172,3552154.2640180266,42157.0000000002
38,1729734.7350489565,0.9756280549001017,0.0,0,0,0,22640211.57842764,3417312.4700979125,42157.00000000023
39,1667203.5054919552,0.9747139447217269,0.0,0,0,0,21423683.48111569,3292250.0109839104,42157.00000000027
40,1609048.6307925433,0.9738000460686912,0.0,0,0,0,20312574.742061265,3175940.2615850866,42157.000000000146
41,1554826.2185907043,0.9728863589409938,0.0,0,0,0,19294521.129135206,3067495.437181408,42157.0000000002
42,1504150.445062153,0.9719728833386355,0.0,0,0,0,18358962.55250262,2966143.890124306,42157.00000000027
43,1456684.3602056163,0.9710596192616158,0.0,0,0,0,17496831.41351448,2871211.720411232,42157.000000000175
44,1412132.3865965158,0.9701465667099344,0.0,0,0,0,16700302.638833541,2782107.773193031,42157.00000000024
45,1370234.1585610034,0.9692337256835921,0.0,0,0,0,15962591.728635168,2698311.317122007,42157.00000000017
