step,a_km,e,i_deg,Omega_deg,omega_deg,nu_deg,period_s,r_apogee_km,r_perigee_km
0,31571.0,0.7855310253080359,45,0,0,0,55826.92774635969,56371.0,6771.0
1,31571.0,0.7855310253080359,44.953512396694215,0,0,0,55826.92774635969,56371.0,6771.0
2,31571.0,0.7855310253080359,44.90702479338843,0,0,0,55826.92774635969,56371.0,6771.0
3,31571.0,0.7855310253080359,44.860537190082646,0,0,0,55826.92774635969,56371.0,6771.0
4,31571.0,0.7855310253080359,44.81404958677686,0,0,0,55826.92774635969,56371.0,6771.0
5,31571.0,0.7855310253080359,44.767561983471076,0,0,0,55826.92774635969,56371.0,6771.0
6,31571.0,0.7855310253080359,44.72107438016529,0,0,0,55826.92774635969,56371.0,6771.0
7,31571.0,0.7855310253080359,44.674586776859506,0,0,0,55826.92774635969,56371.0,6771.0
8,31571.0,0.7855310253080359,44.62809917355372,0,0,0,55826.92774635969,56371.0,6771.0
9,31571.0,0.7855310253080359,44.58161157024794,0,0,0,55826.92774635969,56371.0,6771.0
10,31571.0,0.7855310253080359,44.53512396694215,0,0,0,55826.92774635969,56371.0,6771.0
11,31571.0,0.7855310253080359,44.48863636363637,0,0,0,55826.92774635969,56371.0,6771.0
12,31571.0,0.7855310253080359,44.44214876033058,0,0,0,55826.92774635969,56371.0,6771.0
13,31571.0,0.7855310253080359,44.3956611570248,0,0,0,55826.92774635969,56371.0,6771.0
14,31571.0,0.7855310253080359,44.34917355371901,0,0,0,55826.92774635969,56371.0,6771.0
15,31571.0,0.7855310253080359,44.30268595041323,0,0,0,55826.92774635969,56371.0,6771.0
16,31571.0,0.7855310253080359,44.25619834710744,0,0,0,55826.92774635969,56371.0,6771.0
17,31571.0,0.7855310253080359,44.20971074380166,0,0,0,55826.92774635969,56371.0,6771.0
18,31571.0,0.7855310253080359,44.16322314049587,0,0,0,55826.92774635969,56371.0,6771.0
19,31571.0,0.7855310253080359,44.11673553719009,0,0,0,55826.92774635969,56371.0,6771.0
20,31571.0,0.7855310253080359,44.0702479338843,0,0,0,55826.92774635969,56371.0,6771.0
21,31571.0,0.7855310253080359,44.02376033057852,0,0,0,55826.92774635969,56371.0,6771.0
22,31571.0,0.7855310253080359,43.977272727272734,0,0,0,55826.92774635969,56371.0,6771.0
23,31571.0,0.7855310253080359,43.93078512396695,0,0,0,55826.92774635969,56371.0,6771.0
24,31571.0,0.7855310253080359,43.884297520661164,0,0,0,55826.92774635969,56371.0,6771.0
25,31571.0,0.7855310253080359,43.83780991735538,0,0,0,55826.92774635969,56371.0,6771.0
26,31571.0,0.7855310253080359,43.791322314049594,0,0,0,55826.92774635969,56371.0,6771.0
27,31571.0,0.7855310253080359,43.74483471074381,0,0,0,55826.92774635969,56371.0,6771.0
28,31571.0,0.7855310253080359,43.698347107438025,0,0,0,55826.92774635969,56371.0,6771.0
29,31571.0,0.7855310253080359,43.65185950413224,0,0,0,55826.92774635969,56371.0,6771.0
30,31571.0,0.7855310253080359,43.605371900826455,0,0,0,55826.92774635969,56371.0,6771.0
31,31571.0,0.7855310253080359,43.55888429752067,0,0,0,55826.92774635969,56371.0,6771.0
32,31571.0,0.7855310253080359,43.512396694214885,0,0,0,55826.92774635969,56371.0,6771.0
33,31571.0,0.7855310253080359,43.4659090909091,0,0,0,55826.92774635969,56371.0,6771.0
34,31571.0,0.7855310253080359,43.419421487603316,0,0,0,55826.92774635969,56371.0,6771.0
35,31571.0,0.7855310253080359,43.37293388429753,0,0,0,55826.92774635969,56371.0,6771.0
36,31571.0,0.7855310253080359,43.326446280991746,0,0,0,55826.92774635969,56371.0,6771.0
37,31571.0,0.7855310253080359,43.27995867768596,0,0,0,55826.92774635969,56371.0,6771.0
38,31571.0,0.7855310253080359,43.233471074380176,0,0,0,55826.92774635969,56371.0,6771.0
39,31571.0,0.7855310253080359,43.18698347107439,0,0,0,55826.92774635969,56371.0,6771.0
40,31571.0,0.7855310253080359,43.14049586776861,0,0,0,55826.92774635969,56371.0,6771.0
41,31571.0,0.7855310253080359,43.09400826446282,0,0,0,55826.92774635969,56371.0,6771.0
42,31571.0,0.7855310253080359,43.04752066115704,0,0,0,55826.92774635969,56371.0,6771.0
43,31571.0,0.7855310253080359,43.00103305785125,0,0,0,55826.92774635969,56371.0,6771.0
44,31571.0,0.7855310253080359,42.95454545454547,0,0,0,55826.92774635969,56371.0,6771.0
45,31571.0,0.7855310253080359,42.90805785123968,0,0,0,55826.92774635969,56371.0,6771.0
46,31571.0,0.7855310253080359,42.8615702479339,0,0,0,55826.92774635969,56371.0,6771.0
47,31571.0,0.7855310253080359,42.81508264462811,0,0,0,55826.92774635969,56371.0,6771.0
48,31571.0,0.7855310253080359,42.76859504132233,0,0,0,55826.92774635969,56371.0,6771.0
49,31571.0,0.7855310253080359,42.72210743801654,0,0,0,55826.92774635969,56371.0,6771.0
