step,a_km,e,i_deg,Omega_deg,omega_deg,nu_deg,period_s,r_apogee_km,r_perigee_km
0,56571.0,0.8803096993159039,45,0,0,0,133906.60671429697,106371.0,6771.000000000003
1,56571.0,0.8803096993159039,44.91444866920152,0,0,0,133906.60671429697,106371.0,6771.000000000003
2,56571.0,0.8803096993159039,44.82889733840304,0,0,0,133906.60671429697,106371.0,6771.000000000003
3,56571.0,0.8803096993159039,44.74334600760456,0,0,0,133906.60671429697,106371.0,6771.000000000003
4,56571.0,0.8803096993159039,44.65779467680608,0,0,0,133906.60671429697,106371.0,6771.000000000003
5,56571.0,0.8803096993159039,44.572243346007596,0,0,0,133906.60671429697,106371.0,6771.000000000003
6,56571.0,0.8803096993159039,44.486692015209115,0,0,0,133906.60671429697,106371.0,6771.000000000003
7,56571.0,0.8803096993159039,44.401140684410635,0,0,0,133906.60671429697,106371.0,6771.000000000003
8,56571.0,0.8803096993159039,44.315589353612154,0,0,0,133906.60671429697,106371.0,6771.000000000003
9,56571.0,0.8803096993159039,44.23003802281367,0,0,0,133906.60671429697,106371.0,6771.000000000003
10,56571.0,0.8803096993159039,44.14448669201519,0,0,0,133906.60671429697,106371.0,6771.000000000003
11,56571.0,0.8803096993159039,44.05893536121671,0,0,0,133906.60671429697,106371.0,6771.000000000003
12,56571.0,0.8803096993159039,43.97338403041823,0,0,0,133906.60671429697,106371.0,6771.000000000003
13,56571.0,0.8803096993159039,43.88783269961975,0,0,0,133906.60671429697,106371.0,6771.000000000003
14,56571.0,0.8803096993159039,43.80228136882127,0,0,0,133906.60671429697,106371.0,6771.000000000003
15,56571.0,0.8803096993159039,43.71673003802279,0,0,0,133906.60671429697,106371.0,6771.000000000003
16,56571.0,0.8803096993159039,43.63117870722431,0,0,0,133906.60671429697,106371.0,6771.000000000003
17,56571.0,0.8803096993159039,43.54562737642583,0,0,0,133906.60671429697,106371.0,6771.000000000003
18,56571.0,0.8803096993159039,43.460076045627346,0,0,0,133906.60671429697,106371.0,6771.000000000003
19,56571.0,0.8803096993159039,43.374524714828866,0,0,0,133906.60671429697,106371.0,6771.000000000003
20,56571.0,0.8803096993159039,43.288973384030385,0,0,0,133906.60671429697,106371.0,6771.000000000003
21,56571.0,0.8803096993159039,43.203422053231904,0,0,0,133906.60671429697,106371.0,6771.000000000003
22,56571.0,0.8803096993159039,43.11787072243342,0,0,0,133906.60671429697,106371.0,6771.000000000003
23,56571.0,0.8803096993159039,43.03231939163494,0,0,0,133906.60671429697,106371.0,6771.000000000003
24,56571.0,0.8803096993159039,42.94676806083646,0,0,0,133906.60671429697,106371.0,6771.000000000003
25,56571.0,0.8803096993159039,42.86121673003798,0,0,0,133906.60671429697,106371.0,6771.000000000003
26,56571.0,0.8803096993159039,42.7756653992395,0,0,0,133906.60671429697,106371.0,6771.000000000003
27,56571.0,0.8803096993159039,42.69011406844102,0,0,0,133906.60671429697,106371.0,6771.000000000003
28,56571.0,0.8803096993159039,42.60456273764254,0,0,0,133906.60671429697,106371.0,6771.000000000003
29,56571.0,0.8803096993159039,42.51901140684406,0,0,0,133906.60671429697,106371.0,6771.000000000003
30,56571.0,0.8803096993159039,42.43346007604558,0,0,0,133906.60671429697,106371.0,6771.000000000003
31,56571.0,0.8803096993159039,42.347908745247096,0,0,0,133906.60671429697,106371.0,6771.000000000003
32,56571.0,0.8803096993159039,42.262357414448616,0,0,0,133906.60671429697,106371.0,6771.000000000003
33,56571.0,0.8803096993159039,42.176806083650135,0,0,0,133906.60671429697,106371.0,6771.000000000003
34,56571.0,0.8803096993159039,42.091254752851654,0,0,0,133906.60671429697,106371.0,6771.000000000003
35,56571.0,0.8803096993159039,42.00570342205317,0,0,0,133906.60671429697,106371.0,6771.000000000003
36,56571.0,0.8803096993159039,41.92015209125469,0,0,0,133906.60671429697,106371.0,6771.000000000003
37,56571.0,0.8803096993159039,41.83460076045621,0,0,0,133906.60671429697,106371.0,6771.000000000003
38,56571.0,0.8803096993159039,41.74904942965773,0,0,0,133906.60671429697,106371.0,6771.000000000003
39,56571.0,0.8803096993159039,41.66349809885925,0,0,0,133906.60671429697,106371.0,6771.000000000003
40,56571.0,0.8803096993159039,41.57794676806077,0,0,0,133906.60671429697,106371.0,6771.000000000003
41,56571.0,0.8803096993159039,41.49239543726229,0,0,0,133906.60671429697,106371.0,6771.000000000003
42,56571.0,0.8803096993159039,41.40684410646381,0,0,0,133906.60671429697,106371.0,6771.000000000003
43,56571.0,0.8803096993159039,41.32129277566533,0,0,0,133906.60671429697,106371.0,6771.000000000003
44,56571.0,0.8803096993159039,41.23574144486685,0,0,0,133906.60671429697,106371.0,6771.000000000003
45,56571.0,0.8803096993159039,41.150190114068366,0,0,0,133906.60671429697,106371.0,6771.000000000003
46,56571.0,0.8803096993159039,41.064638783269885,0,0,0,133906.60671429697,106371.0,6771.000000000003
47,56571.0,0.8803096993159039,40.979087452471404,0,0,0,133906.60671429697,106371.0,6771.000000000003
48,56571.0,0.8803096993159039,40.89353612167292,0,0,0,133906.60671429697,106371.0,6771.000000000003
49,56571.0,0.8803096993159039,40.80798479087444,0,0,0,133906.60671429697,106371.0,6771.000000000003
50,56571.0,0.8803096993159039,40.72243346007596,0,0,0,133906.60671429697,106371.0,6771.000000000003
51,56571.0,0.8803096993159039,40.63688212927748,0,0,0,133906.60671429697,106371.0,6771.000000000003
52,56571.0,0.8803096993159039,40.551330798479,0,0,0,133906.60671429697,106371.0,6771.000000000003
53,56571.0,0.8803096993159039,40.46577946768052,0,0,0,133906.60671429697,106371.0,6771.000000000003
54,56571.0,0.8803096993159039,40.38022813688204,0,0,0,133906.60671429697,106371.0,6771.000000000003
55,56571.0,0.8803096993159039,40.29467680608356,0,0,0,133906.60671429697,106371.0,6771.000000000003
56,56571.0,0.8803096993159039,40.20912547528508,0,0,0,133906.60671429697,106371.0,6771.000000000003
57,56571.0,0.8803096993159039,40.1235741444866,0,0,0,133906.60671429697,106371.0,6771.000000000003
58,56571.0,0.8803096993159039,40.038022813688116,0,0,0,133906.60671429697,106371.0,6771.000000000003
59,56571.0,0.8803096993159039,39.952471482889635,0,0,0,133906.60671429697,106371.0,6771.000000000003
60,56571.0,0.8803096993159039,39.866920152091154,0,0,0,133906.60671429697,106371.0,6771.000000000003
61,56571.0,0.8803096993159039,39.78136882129267,0,0,0,133906.60671429697,106371.0,6771.000000000003
62,56571.0,0.8803096993159039,39.69581749049419,0,0,0,133906.60671429697,106371.0,6771.000000000003
63,56571.0,0.8803096993159039,39.61026615969571,0,0,0,133906.60671429697,106371.0,6771.000000000003
64,56571.0,0.8803096993159039,39.52471482889723,0,0,0,133906.60671429697,106371.0,6771.000000000003
65,56571.0,0.8803096993159039,39.43916349809875,0,0,0,133906.60671429697,106371.0,6771.000000000003
66,56571.0,0.8803096993159039,39.35361216730027,0,0,0,133906.60671429697,106371.0,6771.000000000003
67,56571.0,0.8803096993159039,39.26806083650179,0,0,0,133906.60671429697,106371.0,6771.000000000003
68,56571.0,0.8803096993159039,39.18250950570331,0,0,0,133906.60671429697,106371.0,6771.000000000003
69,56571.0,0.8803096993159039,39.09695817490483,0,0,0,133906.60671429697,106371.0,6771.000000000003
70,56571.0,0.8803096993159039,39.01140684410635,0,0,0,133906.60671429697,106371.0,6771.000000000003
71,56571.0,0.8803096993159039,38.925855513307866,0,0,0,133906.60671429697,106371.0,6771.000000000003
72,56571.0,0.8803096993159039,38.840304182509385,0,0,0,133906.60671429697,106371.0,6771.000000000003
73,56571.0,0.8803096993159039,38.754752851710904,0,0,0,133906.60671429697,106371.0,6771.000000000003
74,56571.0,0.8803096993159039,38.669201520912424,0,0,0,133906.60671429697,106371.0,6771.000000000003
75,56571.0,0.8803096993159039,38.58365019011394,0,0,0,133906.60671429697,106371.0,6771.000000000003
