step,a_km,e,i_deg,Omega_deg,omega_deg,nu_deg,period_s,r_apogee_km,r_perigee_km
0,81571.0,0.9169925586299053,45,0,0,0,231854.16444645982,156371.0,6770.999999999999
1,81571.0,0.9169925586299053,44.8756906077348,0,0,0,231854.16444645982,156371.0,6770.999999999999
2,81571.0,0.9169925586299053,44.75138121546961,0,0,0,231854.16444645982,156371.0,6770.999999999999
3,81571.0,0.9169925586299053,44.62707182320441,0,0,0,231854.16444645982,156371.0,6770.999999999999
4,81571.0,0.9169925586299053,44.502762430939214,0,0,0,231854.16444645982,156371.0,6770.999999999999
5,81571.0,0.9169925586299053,44.37845303867402,0,0,0,231854.16444645982,156371.0,6770.999999999999
6,81571.0,0.9169925586299053,44.25414364640882,0,0,0,231854.16444645982,156371.0,6770.999999999999
7,81571.0,0.9169925586299053,44.129834254143624,0,0,0,231854.16444645982,156371.0,6770.999999999999
8,81571.0,0.9169925586299053,44.00552486187843,0,0,0,231854.16444645982,156371.0,6770.999999999999
9,81571.0,0.9169925586299053,43.88121546961323,0,0,0,231854.16444645982,156371.0,6770.999999999999
10,81571.0,0.9169925586299053,43.756906077348035,0,0,0,231854.16444645982,156371.0,6770.999999999999
11,81571.0,0.9169925586299053,43.63259668508284,0,0,0,231854.16444645982,156371.0,6770.999999999999
12,81571.0,0.9169925586299053,43.50828729281764,0,0,0,231854.16444645982,156371.0,6770.999999999999
13,81571.0,0.9169925586299053,43.383977900552445,0,0,0,231854.16444645982,156371.0,6770.999999999999
14,81571.0,0.9169925586299053,43.25966850828725,0,0,0,231854.16444645982,156371.0,6770.999999999999
15,81571.0,0.9169925586299053,43.13535911602205,0,0,0,231854.16444645982,156371.0,6770.999999999999
16,81571.0,0.9169925586299053,43.011049723756855,0,0,0,231854.16444645982,156371.0,6770.999999999999
17,81571.0,0.9169925586299053,42.88674033149166,0,0,0,231854.16444645982,156371.0,6770.999999999999
18,81571.0,0.9169925586299053,42.76243093922646,0,0,0,231854.16444645982,156371.0,6770.999999999999
19,81571.0,0.9169925586299053,42.638121546961266,0,0,0,231854.16444645982,156371.0,6770.999999999999
20,81571.0,0.9169925586299053,42.51381215469607,0,0,0,231854.16444645982,156371.0,6770.999999999999
21,81571.0,0.9169925586299053,42.38950276243087,0,0,0,231854.16444645982,156371.0,6770.999999999999
