step,a_km,e,i_deg,Omega_deg,omega_deg,nu_deg,period_s,r_apogee_km,r_perigee_km
0,61571.0,0.8900293969563593,45,0,0,0,152046.18649662434,116371.0,6771.000000000002
1,61571.0,0.8900293969563593,44.90683229813665,0,0,0,152046.18649662434,116371.0,6771.000000000002
2,61571.0,0.8900293969563593,44.8136645962733,0,0,0,152046.18649662434,116371.0,6771.000000000002
3,61571.0,0.8900293969563593,44.72049689440995,0,0,0,152046.18649662434,116371.0,6771.000000000002
4,61571.0,0.8900293969563593,44.6273291925466,0,0,0,152046.18649662434,116371.0,6771.000000000002
5,61571.0,0.8900293969563593,44.534161490683246,0,0,0,152046.18649662434,116371.0,6771.000000000002
6,61571.0,0.8900293969563593,44.440993788819895,0,0,0,152046.18649662434,116371.0,6771.000000000002
7,61571.0,0.8900293969563593,44.347826086956545,0,0,0,152046.18649662434,116371.0,6771.000000000002
8,61571.0,0.8900293969563593,44.254658385093194,0,0,0,152046.18649662434,116371.0,6771.000000000002
9,61571.0,0.8900293969563593,44.16149068322984,0,0,0,152046.18649662434,116371.0,6771.000000000002
10,61571.0,0.8900293969563593,44.06832298136649,0,0,0,152046.18649662434,116371.0,6771.000000000002
11,61571.0,0.8900293969563593,43.97515527950314,0,0,0,152046.18649662434,116371.0,6771.000000000002
12,61571.0,0.8900293969563593,43.88198757763979,0,0,0,152046.18649662434,116371.0,6771.000000000002
13,61571.0,0.8900293969563593,43.78881987577644,0,0,0,152046.18649662434,116371.0,6771.000000000002
14,61571.0,0.8900293969563593,43.69565217391309,0,0,0,152046.18649662434,116371.0,6771.000000000002
15,61571.0,0.8900293969563593,43.60248447204974,0,0,0,152046.18649662434,116371.0,6771.000000000002
16,61571.0,0.8900293969563593,43.50931677018639,0,0,0,152046.18649662434,116371.0,6771.000000000002
17,61571.0,0.8900293969563593,43.41614906832304,0,0,0,152046.18649662434,116371.0,6771.000000000002
18,61571.0,0.8900293969563593,43.322981366459686,0,0,0,152046.18649662434,116371.0,6771.000000000002
19,61571.0,0.8900293969563593,43.229813664596335,0,0,0,152046.18649662434,116371.0,6771.000000000002
20,61571.0,0.8900293969563593,43.136645962732985,0,0,0,152046.18649662434,116371.0,6771.000000000002
21,61571.0,0.8900293969563593,43.043478260869634,0,0,0,152046.18649662434,116371.0,6771.000000000002
22,61571.0,0.8900293969563593,42.95031055900628,0,0,0,152046.18649662434,116371.0,6771.000000000002
23,61571.0,0.8900293969563593,42.85714285714293,0,0,0,152046.18649662434,116371.0,6771.000000000002
24,61571.0,0.8900293969563593,42.76397515527958,0,0,0,152046.18649662434,116371.0,6771.000000000002
25,61571.0,0.8900293969563593,42.67080745341623,0,0,0,152046.18649662434,116371.0,6771.000000000002
26,61571.0,0.8900293969563593,42.57763975155288,0,0,0,152046.18649662434,116371.0,6771.000000000002
27,61571.0,0.8900293969563593,42.48447204968953,0,0,0,152046.18649662434,116371.0,6771.000000000002
28,61571.0,0.8900293969563593,42.39130434782618,0,0,0,152046.18649662434,116371.0,6771.000000000002
29,61571.0,0.8900293969563593,42.29813664596283,0,0,0,152046.18649662434,116371.0,6771.000000000002
30,61571.0,0.8900293969563593,42.20496894409948,0,0,0,152046.18649662434,116371.0,6771.000000000002
31,61571.0,0.8900293969563593,42.111801242236126,0,0,0,152046.18649662434,116371.0,6771.000000000002
32,61571.0,0.8900293969563593,42.018633540372775,0,0,0,152046.18649662434,116371.0,6771.000000000002
33,61571.0,0.8900293969563593,41.925465838509425,0,0,0,152046.18649662434,116371.0,6771.000000000002
34,61571.0,0.8900293969563593,41.832298136646074,0,0,0,152046.18649662434,116371.0,6771.000000000002
35,61571.0,0.8900293969563593,41.73913043478272,0,0,0,152046.18649662434,116371.0,6771.000000000002
36,61571.0,0.8900293969563593,41.64596273291937,0,0,0,152046.18649662434,116371.0,6771.000000000002
37,61571.0,0.8900293969563593,41.55279503105602,0,0,0,152046.18649662434,116371.0,6771.000000000002
