step,a_km,e,i_deg,Omega_deg,omega_deg,nu_deg,period_s,r_apogee_km,r_perigee_km
0,24464.0,0.7232259646827992,45,0,0,0,38080.48081546757,42157.0,6771.0
1,24464.0,0.7232259646827992,44.96459480723839,0,0,0,38080.48081546757,42157.0,6771.0
2,24464.0,0.7232259646827992,44.92918961447678,0,0,0,38080.48081546757,42157.0,6771.0
3,24464.0,0.7232259646827992,44.893784421715175,0,0,0,38080.48081546757,42157.0,6771.0
4,24464.0,0.7232259646827992,44.85837922895357,0,0,0,38080.48081546757,42157.0,6771.0
5,24464.0,0.7232259646827992,44.82297403619196,0,0,0,38080.48081546757,42157.0,6771.0
6,24464.0,0.7232259646827992,44.78756884343035,0,0,0,38080.48081546757,42157.0,6771.0
7,24464.0,0.7232259646827992,44.75216365066874,0,0,0,38080.48081546757,42157.0,6771.0
8,24464.0,0.7232259646827992,44.71675845790713,0,0,0,38080.48081546757,42157.0,6771.0
9,24464.0,0.7232259646827992,44.681353265145525,0,0,0,38080.48081546757,42157.0,6771.0
10,24464.0,0.7232259646827992,44.645948072383916,0,0,0,38080.48081546757,42157.0,6771.0
11,24464.0,0.7232259646827992,44.61054287962231,0,0,0,38080.48081546757,42157.0,6771.0
12,24464.0,0.7232259646827992,44.5751376868607,0,0,0,38080.48081546757,42157.0,6771.0
13,24464.0,0.7232259646827992,44.53973249409909,0,0,0,38080.48081546757,42157.0,6771.0
14,24464.0,0.7232259646827992,44.50432730133748,0,0,0,38080.48081546757,42157.0,6771.0
15,24464.0,0.7232259646827992,44.468922108575875,0,0,0,38080.48081546757,42157.0,6771.0
16,24464.0,0.7232259646827992,44.433516915814266,0,0,0,38080.48081546757,42157.0,6771.0
17,24464.0,0.7232259646827992,44.39811172305266,0,0,0,38080.48081546757,42157.0,6771.0
18,24464.0,0.7232259646827992,44.36270653029105,0,0,0,38080.48081546757,42157.0,6771.0
19,24464.0,0.7232259646827992,44.32730133752944,0,0,0,38080.48081546757,42157.0,6771.0
20,24464.0,0.7232259646827992,44.29189614476783,0,0,0,38080.48081546757,42157.0,6771.0
21,24464.0,0.7232259646827992,44.256490952006224,0,0,0,38080.48081546757,42157.0,6771.0
