date,hour,datetime,dam_code,dam_name,total_outflow_kcfs,gen_flow_kcfs,spill_kcfs,forebay_elev_ft,tailwater_elev_ft,head_ft,power_mw
2023-01-03,6,2023-01-03T05:00,lgs,Little Goose,30.3,29.9,0.0,634.61,537.47,97.14,221.6
2023-01-03,7,2023-01-03T06:00,lgs,Little Goose,29.8,29.4,0.0,634.65,537.41,97.24,218.1
2023-01-03,8,2023-01-03T07:00,lgs,Little Goose,13.5,13.1,0.0,634.74,537.15,97.59,97.5
2023-01-03,9,2023-01-03T08:00,lgs,Little Goose,13.3,12.9,0.0,634.56,537.6,96.96,95.4
2023-01-03,10,2023-01-03T09:00,lgs,Little Goose,,,,,,,
2023-01-03,11,2023-01-03T10:00,lgs,Little Goose,12.7,12.3,0.0,634.8,537.6,97.2,91.2
2023-01-03,12,2023-01-03T11:00,lgs,Little Goose,,,,,,,
2023-01-03,13,2023-01-03T12:00,lgs,Little Goose,12.4,12.0,0.0,634.84,537.68,97.16,89.0
2023-01-03,14,2023-01-03T13:00,lgs,Little Goose,12.4,12.0,0.0,634.85,537.6,97.25,89.0
2023-01-03,15,2023-01-03T14:00,lgs,Little Goose,,,,,,,
2023-01-03,16,2023-01-03T15:00,lgs,Little Goose,13.1,12.7,0.0,634.84,537.84,97.0,94.0
2023-01-03,17,2023-01-03T16:00,lgs,Little Goose,27.3,26.9,0.0,634.94,537.95,96.99,199.1
2023-01-03,18,2023-01-03T17:00,lgs,Little Goose,30.2,28.4,0.0,634.92,538.32,96.6,209.3
2023-01-03,19,2023-01-03T18:00,lgs,Little Goose,28.2,27.8,0.0,634.89,538.53,96.36,204.4
2023-01-03,20,2023-01-03T19:00,lgs,Little Goose,29.3,27.5,0.0,634.87,538.92,95.95,201.3
2023-01-03,21,2023-01-03T20:00,lgs,Little Goose,14.5,14.1,0.0,635.0,538.35,96.65,104.0
2023-01-03,22,2023-01-03T21:00,lgs,Little Goose,11.7,11.3,0.0,635.01,538.69,96.32,83.0
2023-01-03,23,2023-01-03T22:00,lgs,Little Goose,12.8,12.4,0.0,635.18,538.29,96.89,91.7
2023-01-03,24,2023-01-03T23:00,lgs,Little Goose,12.3,11.9,0.0,635.23,538.78,96.45,87.6
2023-01-04,1,2023-01-04T00:00,lgs,Little Goose,11.9,11.5,0.0,635.17,538.36,96.81,84.9
2023-01-04,2,2023-01-04T01:00,lgs,Little Goose,11.8,11.4,0.0,635.26,538.47,96.79,84.2
2023-01-04,3,2023-01-04T02:00,lgs,Little Goose,11.8,11.4,0.0,635.34,538.4,96.94,84.3
2023-01-04,4,2023-01-04T03:00,lgs,Little Goose,11.7,11.3,0.0,635.26,538.21,97.05,83.7
2023-01-04,5,2023-01-04T04:00,lgs,Little Goose,11.7,11.3,0.0,635.36,538.47,96.89,83.5
2023-01-04,6,2023-01-04T05:00,lgs,Little Goose,12.8,12.4,0.0,635.29,538.3,96.99,91.8
2023-01-04,7,2023-01-04T06:00,lgs,Little Goose,29.3,28.9,0.0,635.14,538.65,96.49,212.8
2023-01-04,8,2023-01-04T07:00,lgs,Little Goose,30.1,29.7,0.0,635.47,538.29,97.18,220.2
