step,a_km,e,i_deg,Omega_deg,omega_deg,nu_deg,period_s,r_apogee_km,r_perigee_km
0,131571.0,0.9485372916524158,0,0,0,0,474953.9287942686,256371.00000000003,6770.9999999999945
1,131595.61737896473,0.9481727819378001,0,0,0,0,475087.2332581819,256371.00000000003,6820.23475792943
2,131620.33089537642,0.9478069858659341,0,0,0,0,475221.07085391396,256371.00000000003,6869.661790752806
3,131645.1406523815,0.947439903436817,0,0,0,0,475355.44228560873,256371.00000000003,6919.2813047629725
4,131670.04675358537,0.9470715346504506,0,0,0,0,475490.34826065134,256371.00000000003,6969.093507170696
5,131695.04930305388,0.9467018795068332,0,0,0,0,475625.78948967793,256371.00000000003,7019.098606107714
6,131720.14840531413,0.9463309380059655,0,0,0,0,475761.76668658433,256371.00000000003,7069.296810628234
7,131745.3441653558,0.9459587101478475,0,0,0,0,475898.2805685347,256371.00000000003,7119.688330711582
8,131770.63668863225,0.9455851959324786,0,0,0,0,476035.33185597137,256371.00000000003,7170.273377264473
9,131796.0260810615,0.9452103953598601,0,0,0,0,476172.9212726232,256371.00000000003,7221.05216212293
10,131821.51244902762,0.9448343084299906,0,0,0,0,476311.0495455158,256371.00000000003,7272.0248980552105
11,131847.09589938173,0.9444569351428713,0,0,0,0,476449.71740497975,256371.00000000003,7323.191798763424
12,131872.77653944326,0.9440782754985009,0,0,0,0,476588.9255846609,256371.00000000003,7374.5530788865035
13,131898.55447700093,0.9436983294968808,0,0,0,0,476728.67482152866,256371.00000000003,7426.108954001822
14,131924.42982031417,0.9433170971380098,0,0,0,0,476868.96585588675,256371.00000000003,7477.859640628309
15,131950.40267811407,0.9429345784218888,0,0,0,0,477009.799431381,256371.00000000003,7529.805356228117
16,131976.47315960473,0.9425507733485174,0,0,0,0,477151.17629501055,256371.00000000003,7581.946319209436
17,132002.64137446438,0.9421656819178956,0,0,0,0,477293.09719713643,256371.00000000003,7634.282748928725
18,132028.90743284655,0.9417793041300233,0,0,0,0,477435.5628914913,256371.00000000003,7686.814865693064
19,132055.2714453813,0.9413916399849005,0,0,0,0,477578.5741351893,256371.00000000003,7739.542890762597
20,132081.73352317643,0.9410026894825281,0,0,0,0,477722.1316887354,256371.00000000003,7792.467046352821
21,132108.29377781876,0.9406124526229043,0,0,0,0,477866.23631603643,256371.00000000003,7845.587555637492
22,132134.95232137514,0.9402209294060306,0,0,0,0,478010.8887844087,256371.00000000003,7898.904642750261
23,132161.70926639394,0.9398281198319067,0,0,0,0,478156.08986459003,256371.00000000003,7952.418532787839
24,132188.56472590612,0.9394340239005319,0,0,0,0,478301.8403307486,256371.00000000003,8006.129451812225
25,132215.51881342646,0.9390386416119074,0,0,0,0,478448.14096049266,256371.00000000003,8060.037626852887
26,132242.57164295495,0.938641972966032,0,0,0,0,478594.99253488175,256371.00000000003,8114.143285909877
27,132269.72332897788,0.9382440179629061,0,0,0,0,478742.39583843586,256371.00000000003,8168.446657955734
28,132296.97398646912,0.9378447766025304,0,0,0,0,478890.3516591451,256371.00000000003,8222.947972938211
29,132324.32373089154,0.937444248884904,0,0,0,0,479038.86078848154,256371.00000000003,8277.647461783048
30,132351.77267819806,0.9370424348100275,0,0,0,0,479187.9240214081,256371.00000000003,8332.54535639608
31,132379.32094483313,0.9366393343779,0,0,0,0,479337.54215638933,256371.00000000003,8387.641889666227
32,132406.9686477338,0.9362349475885228,0,0,0,0,479487.71599540155,256371.00000000003,8442.937295467567
33,132434.71590433124,0.935829274441895,0,0,0,0,479638.4463439439,256371.00000000003,8498.431808662443
34,132462.5628325519,0.9354223149380163,0,0,0,0,479789.73401104775,256371.00000000003,8554.125665103762
35,132490.50955081874,0.9350140690768878,0,0,0,0,479941.57980928826,256371.00000000003,8610.019101637447
36,132518.55617805276,0.9346045368585087,0,0,0,0,480093.98455479427,256371.00000000003,8666.112356105486
37,132546.70283367412,0.9341937182828794,0,0,0,0,480246.9490672592,256371.00000000003,8722.405667348221
38,132574.9496376036,0.9337816133499997,0,0,0,0,480400.4741699522,256371.00000000003,8778.899275207159
39,132603.2967102638,0.9333682220598694,0,0,0,0,480554.56068972795,256371.00000000003,8835.593420527553
40,132631.74417258054,0.932953544412489,0,0,0,0,480709.20945703797,256371.00000000003,8892.48834516104
41,132660.29214598428,0.932537580407858,0,0,0,0,480864.4213059418,256371.00000000003,8949.584291968538
42,132688.94075241132,0.9321203300459768,0,0,0,0,481020.1970741174,256371.00000000003,9006.881504822615
43,132717.6901143053,0.931701793326845,0,0,0,0,481176.5376028723,256371.00000000003,9064.380228610564
44,132746.5403546184,0.9312819702504631,0,0,0,0,481333.4437371548,256371.00000000003,9122.080709236767
45,132775.4915968129,0.9308608608168307,0,0,0,0,481490.91632556496,256371.00000000003,9179.98319362577
46,132804.54396486242,0.9304384650259481,0,0,0,0,481648.95622036536,256371.00000000003,9238.087929724794
47,132833.69758325335,0.9300147828778149,0,0,0,0,481807.5642774933,256371.00000000003,9296.395166506658
48,132862.95257698622,0.9295898143724317,0,0,0,0,481966.7413565708,256371.00000000003,9354.905153972402
49,132892.3090715772,0.9291635595097973,0,0,0,0,482126.4883209175,256371.00000000003,9413.618143154397
50,132921.7671930593,0.9287360182899136,0,0,0,0,482286.8060375599,256371.00000000003,9472.534386118541
51,132951.327067984,0.9283071907127785,0,0,0,0,482447.6953772451,256371.00000000003,9531.654135967994
52,132980.98882342252,0.9278770767783935,0,0,0,0,482609.15721445077,256371.00000000003,9590.977646845016
53,133010.7525869673,0.9274456764867582,0,0,0,0,482771.1924273973,256371.00000000003,9650.505173934585
54,133040.6184867335,0.9270129898378723,0,0,0,0,482933.8018980592,256371.00000000003,9710.236973466974
55,133070.58665136027,0.9265790168317363,0,0,0,0,483096.9865121773,256371.00000000003,9770.173302720503
56,133100.65721001237,0.9261437574683498,0,0,0,0,483260.7471592697,256371.00000000003,9830.314420024715
57,133130.83029238158,0.9257072117477125,0,0,0,0,483425.0847326443,256371.00000000003,9890.660584763124
58,133161.10602868802,0.9252693796698253,0,0,0,0,483590.0001294102,256371.00000000003,9951.212057376028
59,133191.4845496819,0.9248302612346875,0,0,0,0,483755.49425049,256371.00000000003,10011.969099363747
60,133221.96598664465,0.9243898564422997,0,0,0,0,483921.56800063123,256371.00000000003,10072.931973289275
61,133252.55047139077,0.9239481652926613,0,0,0,0,484088.2222884195,256371.00000000003,10134.100942781515
62,133283.23813626904,0.9235051877857727,0,0,0,0,484255.4580262893,256371.00000000003,10195.476272538035
63,133314.02911416415,0.9230609239216332,0,0,0,0,484423.2761305373,256371.00000000003,10257.058228328284
64,133344.92353849814,0.9226153737002436,0,0,0,0,484591.6775213337,256371.00000000003,10318.84707699627
65,133375.921543232,0.9221685371216037,0,0,0,0,484760.66312273504,256371.00000000003,10380.843086463952
66,133407.02326286706,0.9217204141857136,0,0,0,0,484930.2338626967,256371.00000000003,10443.046525734104
67,133438.22883244674,0.9212710048925727,0,0,0,0,485100.390673085,256371.00000000003,10505.457664893458
68,133469.53838755778,0.9208203092421821,0,0,0,0,485271.13448968984,256371.00000000003,10568.076775115536
69,133500.95206433212,0.9203683272345404,0,0,0,0,485442.4662522377,256371.00000000003,10630.904128664199
70,133532.46999944813,0.9199150588696485,0,0,0,0,485614.386904403,256371.00000000003,10693.939998896229
71,133564.0923301324,0.9194605041475064,0,0,0,0,485786.89739382226,256371.00000000003,10757.184660264778
72,133595.81919416122,0.9190046630681141,0,0,0,0,485959.9986721063,256371.00000000003,10820.638388322393
73,133627.6507298622,0.918547535631471,0,0,0,0,486133.6916948531,256371.00000000003,10884.301459724344
74,133659.5870761157,0.9180891218375777,0,0,0,0,486307.9774216602,256371.00000000003,10948.174152231384
75,133691.6283723567,0.917629421686434,0,0,0,0,486482.8568161386,256371.00000000003,11012.256744713368
76,133723.7747585761,0.91716843517804,0,0,0,0,486658.3308459251,256371.00000000003,11076.54951715217
77,133756.02637532254,0.9167061623123955,0,0,0,0,486834.4004826956,256371.00000000003,11141.052750645056
78,133788.3833637039,0.9162426030895008,0,0,0,0,487011.0667021784,256371.00000000003,11205.766727407778
79,133820.84586538898,0.9157777575093555,0,0,0,0,487188.3304841674,256371.00000000003,11270.69173077795
80,133853.41402260913,0.9153116255719598,0,0,0,0,487366.1928125352,256371.00000000003,11335.828045218212
81,133886.08797815975,0.914844207277314,0,0,0,0,487544.6546752465,256371.00000000003,11401.175956319477
82,133918.8678754022,0.9143755026254179,0,0,0,0,487723.7170643721,256371.00000000003,11466.735750804384
83,133951.7538582653,0.9139055116162709,0,0,0,0,487903.38097610185,256371.00000000003,11532.507716530565
84,133984.74607124686,0.9134342342498738,0,0,0,0,488083.6474107579,256371.00000000003,11598.492142493697
85,134017.84465941563,0.9129616705262265,0,0,0,0,488264.51737280964,256371.00000000003,11664.68931883122
86,134051.04976841278,0.9124878204453286,0,0,0,0,488445.99187088583,256371.00000000003,11731.09953682553
87,134084.36154445366,0.9120126840071807,0,0,0,0,488628.0719177897,256371.00000000003,11797.723088907269
88,134117.7801343295,0.9115362612117819,0,0,0,0,488810.75853051245,256371.00000000003,11864.560268658995
89,134151.30568540908,0.911058552059133,0,0,0,0,488994.0527302464,256371.00000000003,11931.611370818147
90,134184.9383456405,0.9105795565492334,0,0,0,0,489177.95554240036,256371.00000000003,11998.87669128095
91,134218.67826355272,0.910099274682084,0,0,0,0,489362.4679966123,256371.00000000003,12066.356527105401
92,134252.52558825762,0.9096177064576838,0,0,0,0,489547.591126765,256371.00000000003,12134.051176515217
93,134286.48046945143,0.9091348518760336,0,0,0,0,489733.32597099897,256371.00000000003,12201.960938902825
94,134320.54305741665,0.9086507109371327,0,0,0,0,489919.6735717276,256371.00000000003,12270.08611483327
95,134354.71350302373,0.9081652836409813,0,0,0,0,490106.63497565105,256371.00000000003,12338.42700604741
96,134388.99195773277,0.90767856998758,0,0,0,0,490294.21123377065,256371.00000000003,12406.983915465498
97,134423.37857359555,0.9071905699769278,0,0,0,0,490482.4034014044,256371.00000000003,12475.757147191056
98,134457.87350325697,0.9067012836090254,0,0,0,0,490671.21253820026,256371.00000000003,12544.747006513917
99,134492.47689995708,0.9062107108838728,0,0,0,0,490860.63970815117,256371.00000000003,12613.953799914128
100,134527.18891753283,0.9057188518014696,0,0,0,0,491050.68597961095,256371.00000000003,12683.377835065608
101,134562.00971041975,0.9052257063618161,0,0,0,0,491241.3524253074,256371.00000000003,12753.019420839475
102,134596.93943365398,0.9047312745649121,0,0,0,0,491432.64012235845,256371.00000000003,12822.878867307938
103,134631.97824287388,0.904235556410758,0,0,0,0,491624.5501522865,256371.00000000003,12892.956485747747
104,134667.12629432208,0.9037385518993533,0,0,0,0,491817.0836010341,256371.00000000003,12963.252588644125
105,134702.38374484706,0.9032402610306984,0,0,0,0,492010.2415589779,256371.00000000003,13033.767489694092
106,134737.75075190526,0.9027406838047933,0,0,0,0,492204.0251209457,256371.00000000003,13104.5015038105
107,134773.22747356285,0.9022398202216373,0,0,0,0,492398.4353862302,256371.0,13175.454947125676
108,134808.81406849745,0.9017376702812314,0,0,0,0,492593.4734586046,256371.00000000003,13246.628136994865
109,134844.51069600027,0.9012342339835748,0,0,0,0,492789.140446339,256371.00000000003,13318.021392000504
110,134880.31751597777,0.9007295113286682,0,0,0,0,492985.43746221456,256371.00000000003,13389.63503195551
111,134916.23468895376,0.9002235023165108,0,0,0,0,493182.3656235406,256371.00000000003,13461.469377907477
112,134952.2623760711,0.899716206947103,0,0,0,0,493379.926052169,256371.00000000003,13533.524752142177
113,134988.40073909375,0.8992076252204453,0,0,0,0,493578.11987451056,256371.00000000003,13605.801478187457
114,135024.6499404087,0.8986977571365369,0,0,0,0,493776.94822155114,256371.00000000003,13678.299880817374
115,135061.01014302784,0.8981866026953782,0,0,0,0,493976.4122288668,256371.00000000003,13751.02028605565
116,135097.48151058995,0.8976741618969688,0,0,0,0,494176.5130366407,256371.00000000003,13823.963021179878
