step,a_km,e,i_deg,Omega_deg,omega_deg,nu_deg,period_s,r_apogee_km,r_perigee_km
0,3256571.0,0.9979208191683829,0,0,0,0,58486017.231520206,6506371.0,6771.000000000023
1,3257198.2908929996,0.9975360475263546,0,0,0,0,58502916.68464784,6506371.0,8025.58178599935
2,3257879.077897386,0.9971186297679193,0,0,0,0,58521259.184650235,6506371.0,9387.15579477199
3,3258613.4279575883,0.9966685658930765,0,0,0,0,58541046.98714964,6506371.0,10855.855915176788
4,3259401.41333212,0.9961858559018262,0,0,0,0,58562282.527260676,6506371.0,12431.82666424012
5,3260243.1116113914,0.9956704997941683,0,0,0,0,58584968.42029102,6506371.0,14115.223222782808
6,3261138.6057368554,0.9951224975701034,0,0,0,0,58609107.46249473,6506371.0,15906.21147371111
7,3262087.9840214998,0.9945418492296307,0,0,0,0,58634702.63187876,6506371.0,17804.968042999266
8,3263091.3401716817,0.9939285547727508,0,0,0,0,58661757.08906274,6506371.0,19811.680343363645
9,3264148.773310337,0.9932826141994633,0,0,0,0,58690274.178192936,6506371.0,21926.546620674188
10,3265260.388001551,0.9926040275097685,0,0,0,0,58720257.427910306,6506371.0,24149.776003102088
11,3266426.2942765215,0.991892794703666,0,0,0,0,58751710.552373864,6506371.0,26481.58855304332
12,3267646.607660912,0.9911489157811568,0,0,0,0,58784637.45233899,6506371.0,28922.215321823933
13,3268921.4492036225,0.9903723907422395,0,0,0,0,58819042.21629235,6506371.0,31471.89840724472
14,3270250.9455069704,0.9895632195869146,0,0,0,0,58854929.1216428,6506371.0,34130.89101394109
15,3271635.2287583197,0.9887214023151829,0,0,0,0,58892302.635970004,6506371.0,36899.457516639624
16,3273074.4367631576,0.9878469389270434,0,0,0,0,58931167.418330766,6506371.0,39777.87352631552
17,3274264.0000000005,0.9871247400942622,0,0,0,0,58963297.173115276,6506371.0,42157.00000000065
18,3056621.211737096,0.9862079737462652,0,0,0,0,53183100.81963912,6071085.423474191,42157.000000000604
19,2866150.0236526593,0.985291418923607,0,0,0,0,48290266.23259685,5690143.047305318,42157.0000000007
20,2698061.0588378683,0.9843750756262873,0,0,0,0,44105107.18925605,5353965.117675736,42157.000000000786
21,2548628.0699781976,0.9834589438543062,0,0,0,0,40492157.1983387,5055099.139956394,42157.00000000057
22,2414908.4613821507,0.982543023607664,0,0,0,0,37347559.769925565,4787659.9227643,42157.000000000684
23,2294547.5709864716,0.9816273148863606,0,0,0,0,34590498.44348936,4546938.141972942,42157.00000000066
24,2185638.8188019306,0.9807118176903953,0,0,0,0,32157243.517386608,4329120.63760386,42157.00000000075
25,2086621.9621924572,0.9797965320197697,0,0,0,0,29996935.022569932,4131086.924384914,42157.00000000066
26,1996207.870289555,0.978881457874482,0,0,0,0,28068542.797384184,3950258.7405791096,42157.000000000546
27,1913322.0892097326,0.977966595254533,0,0,0,0,26338640.1821766,3784487.1784194647,42157.00000000056
28,1837061.940836692,0.977051944159923,0,0,0,0,24779750.021062803,3631966.8816733835,42157.00000000059
29,1766663.514306429,0.9761375045906515,0,0,0,0,23369099.68249745,3491170.0286128577,42157.00000000062
