step,a_km,e,i_deg,Omega_deg,omega_deg,nu_deg,period_s,r_apogee_km,r_perigee_km
0,1631571.0,0.995850012043607,0,0,0,0,20740546.106287953,3256370.9999999995,6771.000000000061
1,1631878.7803490728,0.9954735849334557,0,0,0,0,20746415.143148065,3256370.9999999995,7386.5606981459405
2,1632200.0439002647,0.9950808187816589,0,0,0,0,20752541.880415235,3256370.9999999995,8029.08780052973
3,1632534.8065131537,0.9946717135882164,0,0,0,0,20758926.696454592,3256370.9999999995,8698.613026307843
4,1632883.0847236663,0.9942462693531282,0,0,0,0,20765569.9858329,3256370.9999999995,9395.169447333106
5,1633244.8957461265,0.9938044860763939,0,0,0,0,20772472.15937566,3256370.9999999995,10118.791492253666
6,1633620.2574753903,0.9933463637580138,0,0,0,0,20779633.644226577,3256370.9999999995,10869.51495078113
7,1634009.1884890667,0.9928719023979884,0,0,0,0,20787054.8839095,3256370.9999999995,11647.376978133849
8,1634411.7080498284,0.9923811019963167,0,0,0,0,20794736.338392813,3256370.9999999995,12452.416099657477
9,1634827.836107805,0.9918739625529998,0,0,0,0,20802678.484156203,3256370.9999999995,13284.672215610402
10,1635257.5933030692,0.9913504840680367,0,0,0,0,20810881.814260032,3256370.9999999995,14144.186606138828
11,1635701.000968208,0.9908106665414282,0,0,0,0,20819346.83841705,3256370.9999999995,15031.00193641647
12,1636158.0811309863,0.9902545099731739,0,0,0,0,20828074.08306678,3256370.9999999995,15945.16226197299
13,1636628.8565170977,0.9896820143632734,0,0,0,0,20837064.09145233,3256370.9999999995,16886.713034195676
14,1637113.3505530066,0.9890931797117273,0,0,0,0,20846317.423699766,3256370.9999999995,17855.70110601367
15,1637611.5873688832,0.9884880060185357,0,0,0,0,20855834.6569001,3256370.9999999995,18852.174737766778
16,1638123.5918016285,0.9878664932836982,0,0,0,0,20865616.385193873,3256370.9999999995,19876.183603257417
17,1638649.3893979923,0.9872286415072149,0,0,0,0,20875663.21985832,3256370.9999999995,20927.77879598517
18,1639189.0064177848,0.9865744506890859,0,0,0,0,20885975.789397188,3256370.9999999995,22007.012835570273
19,1639742.4698371827,0.9859039208293112,0,0,0,0,20896554.739633247,3256370.9999999995,23113.939674365687
20,1640309.807352129,0.9852170519278907,0,0,0,0,20907400.733803455,3256370.9999999995,24248.61470425819
21,1640891.04738183,0.9845138439848242,0,0,0,0,20918514.452656865,3256370.9999999995,25411.094763660207
22,1641486.2190723473,0.9837942970001123,0,0,0,0,20929896.59455526,3256370.9999999995,26601.438144694992
23,1642095.3523002896,0.9830584109737543,0,0,0,0,20941547.875576574,3256370.9999999995,27819.70460057957
24,1642718.4776765988,0.9823061859057507,0,0,0,0,20953469.02962107,3256370.9999999995,29065.955353197965
25,1643355.6265504393,0.9815376217961014,0,0,0,0,20965660.8085204,3256370.9999999995,30340.253100878992
26,1644006.8310131852,0.9807527186448064,0,0,0,0,20978123.982149474,3256370.9999999995,31642.662026371
27,1644672.1239025095,0.9799514764518658,0,0,0,0,20990859.338541243,3256370.9999999995,32973.247805019426
28,1645351.5388065742,0.9791338952172792,0,0,0,0,21003867.684004378,3256370.9999999995,34332.077613148846
29,1646045.110068325,0.9782999749410466,0,0,0,0,21017149.843243904,3256370.9999999995,35719.22013665037
30,1646752.872789888,0.9774497156231685,0,0,0,0,21030706.65948482,3256370.9999999995,37134.74557977618
31,1647474.8628370743,0.9765831172636446,0,0,0,0,21044538.99459874,3256370.9999999995,38578.72567414905
32,1648211.116843989,0.9757001798624749,0,0,0,0,21058647.729233563,3256370.9999999995,40051.23368797825
33,1648961.6722177472,0.9748009034196594,0,0,0,0,21073033.762946256,3256370.9999999995,41552.344435494924
34,1649263.9999999998,0.9744389012310946,0,0,0,0,21078829.46064014,3256370.9999999995,42157.00000000006
35,1592336.3726103916,0.9735250662327771,0,0,0,0,19996935.43691059,3142515.745220783,42157.000000000044
36,1539219.449578033,0.972611442759798,0,0,0,0,19004744.48110065,3036281.899156066,42157.000000000095
37,1489542.9968211958,0.9716980308121576,0,0,0,0,18092175.302341804,2936928.9936423916,42156.999999999985
38,1442983.2365362132,0.970784830389856,0,0,0,0,17250558.08934307,2843809.4730724264,42157.00000000005
39,1399255.7822628089,0.9698718414928928,0,0,0,0,16472400.258963274,2756354.5645256178,42157.00000000012
40,1358109.8251900806,0.9689590641212689,0,0,0,0,15751196.803852187,2674062.650380161,42157.000000000044
41,1319323.3205797574,0.9680464982749832,0,0,0,0,15081275.720589545,2596489.641159515,42157.000000000124
42,1282698.9791789483,0.9671341439540362,0,0,0,0,14457671.238380427,2523240.9583578967,42157.00000000005
43,1248060.9108232737,0.9662220011584278,0,0,0,0,13876019.234397637,2453964.8216465474,42157.00000000006
44,1215251.799703376,0.9653100698881583,0,0,0,0,13332470.47295672,2388346.599406752,42157.00000000001
45,1184130.5155688091,0.9643983501432276,0,0,0,0,12823618.2531512,2326104.0311376182,42157.00000000011
46,1154570.0843468981,0.9634868419236353,0,0,0,0,12346437.772792745,2266983.1686937963,42156.99999999999
47,1126455.9566301864,0.9625755452293816,0,0,0,0,11898235.072727283,2210754.913260373,42157.000000000095
48,1099684.524242893,0.9616644600604667,0,0,0,0,11476603.856421104,2157212.048485786,42157.00000000012
49,1074161.8443868107,0.9607535864168909,0,0,0,0,11079388.815678481,2106166.6887736213,42157.000000000044
50,1049802.5382507176,0.9598429242986533,0,0,0,0,10704654.356999224,2057448.0765014351,42157.00000000003
51,1026528.8368709784,0.9589324737057546,0,0,0,0,10350657.831256945,2010900.6737419565,42157.00000000002
52,1004269.7517757238,0.9580222346381945,0,0,0,0,10015826.534678392,1966382.5035514473,42157.000000000015
53,982960.3517797645,0.957112207095973,0,0,0,0,9698737.881106423,1923763.703559529,42157.000000000065
