step,a_km,e,i_deg,Omega_deg,omega_deg,nu_deg,period_s,r_apogee_km,r_perigee_km
0,506571.0,0.9866336604345689,0,0,0,0,3588159.227037481,1006371.0,6770.999999999995
1,506665.3461677796,0.9862637293270606,0,0,0,0,3589161.68720874,1006371.0,6959.6923355591425
2,506761.0160253173,0.9858887486912029,0,0,0,0,3590178.3073464734,1006371.0,7151.0320506346025
3,506858.0110525044,0.985508718526996,0,0,0,0,3591209.1071532723,1006371.0,7345.022105008838
4,506956.3327505828,0.9851236388344398,0,0,0,0,3592254.1066191173,1006371.0,7541.665501165603
5,507055.9826422035,0.9847335096135346,0,0,0,0,3593313.3260222925,1006371.0,7740.965284406985
6,507156.9622714864,0.9843383308642801,0,0,0,0,3594386.7859303076,1006371.0,7942.924542972784
7,507259.2732040806,0.983938102586676,0,0,0,0,3595474.5072008483,1006371.0,8147.546408161223
8,507362.9170272254,0.9835328247807229,0,0,0,0,3596576.510982719,1006371.0,8354.834054450868
9,507467.8953498129,0.983122497446421,0,0,0,0,3597692.81871682,1006371.0,8564.790699625832
10,507574.2098024511,0.9827071205837696,0,0,0,0,3598823.452137133,1006371.0,8777.4196049022
11,507681.8620375276,0.982286694192769,0,0,0,0,3599968.4332717154,1006371.0,8992.724075055165
12,507790.8537292748,0.9818612182734188,0,0,0,0,3601127.784443711,1006371.0,9210.707458549654
13,507901.18657383544,0.9814306928257199,0,0,0,0,3602301.5282723797,1006371.0,9431.373147670882
14,508012.8622893299,0.9809951178496716,0,0,0,0,3603489.6876741415,1006371.0,9654.724578659705
15,508125.8826159233,0.9805544933452737,0,0,0,0,3604692.28586363,1006371.0,9880.765231846626
16,508240.2493158944,0.9801088193125271,0,0,0,0,3605909.3463547616,1006371.0,10109.498631788712
17,508355.9641737052,0.9796580957514311,0,0,0,0,3607140.892961827,1006371.0,10340.92834741041
18,508473.0289960715,0.9792023226619859,0,0,0,0,3608386.9498005887,1006371.0,10575.05799214297
19,508591.44561203406,0.9787415000441912,0,0,0,0,3609647.5412893994,1006371.0,10811.891224068135
20,508711.2158730312,0.9782756278980476,0,0,0,0,3610922.6921503292,1006371.0,11051.431746062382
21,508832.34165297216,0.9778047062235546,0,0,0,0,3612212.427410317,1006371.0,11293.68330594433
22,508954.8248483115,0.9773287350207125,0,0,0,0,3613516.772402333,1006371.0,11538.649696622932
23,509078.6673781241,0.9768477142895211,0,0,0,0,3614835.7527665496,1006371.0,11786.33475624818
24,509203.8711841818,0.9763616440299807,0,0,0,0,3616169.3944515423,1006371.0,12036.742368363535
25,509330.4382310304,0.9758705242420909,0,0,0,0,3617517.723715495,1006371.0,12289.876462060885
26,509458.3705060681,0.975374354925852,0,0,0,0,3618880.767127424,1006371.0,12545.74101213622
27,509587.67001962446,0.9748731360812639,0,0,0,0,3620258.5515684173,1006371.0,12804.340039248893
28,509718.3388050409,0.9743668677083261,0,0,0,0,3621651.1042328984,1006371.0,13065.67761008185
29,509850.37891875167,0.9738555498070396,0,0,0,0,3623058.452629885,1006371.0,13329.757837503295
30,509983.79244036635,0.9733391823774036,0,0,0,0,3624480.624584294,1006371.0,13596.584880732675
31,510118.58147275297,0.9728177654194183,0,0,0,0,3625917.6482382338,1006371.0,13866.162945505932
32,510254.7481421223,0.9722912989330841,0,0,0,0,3627369.552052331,1006371.0,14138.496284244538
33,510392.2945981132,0.9717597829184004,0,0,0,0,3628836.36480707,1006371.0,14413.589196226467
34,510531.223013879,0.9712232173753679,0,0,0,0,3630318.115604142,1006371.0,14691.44602775798
35,510671.53558617487,0.9706816023039857,0,0,0,0,3631814.833867825,1006371.0,14972.071172349793
36,510813.23453544616,0.9701349377042545,0,0,0,0,3633326.549346362,1006371.0,15255.469070892346
37,510956.3221059181,0.9695832235761739,0,0,0,0,3634853.292113372,1006371.0,15541.644211836194
38,511100.8005656861,0.969026459919744,0,0,0,0,3636395.092569275,1006371.0,15830.601131372201
39,511246.67220680753,0.9684646467349654,0,0,0,0,3637951.981442724,1006371.0,16122.344413615047
40,511393.9393453946,0.9678977840218375,0,0,0,0,3639523.989792069,1006371.0,16416.878690789214
41,511542.60432170803,0.9673258717803599,0,0,0,0,3641111.1490068287,1006371.0,16714.208643416114
42,511692.6695002516,0.9667489100105335,0,0,0,0,3642713.4908091826,1006371.0,17014.339000503187
43,511844.13726986875,0.9661668987123575,0,0,0,0,3644331.047255481,1006371.0,17317.27453973746
44,511997.010043839,0.9655798378858325,0,0,0,0,3645963.850737772,1006371.0,17623.020087678004
45,512151.2902599768,0.9649877275309582,0,0,0,0,3647611.9339853507,1006371.0,17931.58051995363
46,512306.9803807304,0.9643905676477349,0,0,0,0,3649275.33006632,1006371.0,18242.960761460825
47,512464.08289328264,0.9637883582361622,0,0,0,0,3650954.0723891724,1006371.0,18557.165786565252
48,512622.6003096521,0.9631810992962402,0,0,0,0,3652648.1947043953,1006371.0,18874.200619304236
49,512782.53516679636,0.962568790827969,0,0,0,0,3654357.7311060852,1006371.0,19194.070333592706
50,512943.8900267154,0.9619514328313485,0,0,0,0,3656082.7160335863,1006371.0,19516.780053430848
51,513106.6674765571,0.9613290253063789,0,0,0,0,3657823.184273152,1006371.0,19842.334953114212
52,513270.870128723,0.9607015682530604,0,0,0,0,3659579.1709596165,1006371.0,20170.740257445912
53,513436.50062097615,0.9600690616713925,0,0,0,0,3661350.711578091,1006371.0,20502.001241952246
54,513603.56161654944,0.9594315055613751,0,0,0,0,3663137.84196568,1006371.0,20836.12323309891
55,513772.0558042553,0.958788899923009,0,0,0,0,3664940.598313209,1006371.0,21173.111608510582
56,513941.98589859705,0.9581412447562929,0,0,0,0,3666759.0171669894,1006371.0,21512.971797194128
57,514113.3546398804,0.9574885400612283,0,0,0,0,3668593.1354305777,1006371.0,21855.709279760806
58,514286.16479432787,0.9568307858378138,0,0,0,0,3670442.9903665814,1006371.0,22201.329588655735
59,514460.4191541923,0.9561679820860502,0,0,0,0,3672308.6195984627,1006371.0,22549.838308384657
60,514636.1205378736,0.9555001288059379,0,0,0,0,3674190.061112379,1006371.0,22901.241075747177
61,514813.2717900356,0.9548272259974762,0,0,0,0,3676087.353259033,1006371.0,23255.54358007116
