step,a_km,e,i_deg,Omega_deg,omega_deg,nu_deg,period_s,r_apogee_km,r_perigee_km
0,31571.0,0.7855310253080359,45,0,0,0,55826.92774635969,56371.0,6771.0
1,31571.0,0.7855310253080359,36.0,0,0,0,55826.92774635969,56371.0,6771.0
2,31571.0,0.7855310253080359,27.0,0,0,0,55826.92774635969,56371.0,6771.0
3,31571.0,0.7855310253080359,18.0,0,0,0,55826.92774635969,56371.0,6771.0
4,31571.0,0.7855310253080359,9.0,0,0,0,55826.92774635969,56371.0,6771.0
5,31571.0,0.7855310253080359,0.0,0,0,0,55826.92774635969,56371.0,6771.0
6,32961.42524272399,0.7102112419256965,0.0,0,0,0,59555.26953033823,56371.0,9551.850485447983
7,34720.23629060236,0.6235776602493281,0.0,0,0,0,64385.07847603334,56370.99999999999,13069.472581204729
8,36949.31906417962,0.525630280278931,0.0,0,0,0,70683.96123332439,56371.0,17527.638128359238
9,39799.65386128758,0.4163691020145046,0.0,0,0,0,79018.75153232588,56371.0,23228.30772257516
10,43503.05260116878,0.295794125456049,0.0,0,0,0,90300.63821150966,56371.0,30635.105202337567
11,48432.63240500424,0.16390535060356415,0.0,0,0,0,106076.29264861943,56371.0,40494.26481000848
12,49264.0,0.14426355959727188,0.0,0,0,0,108819.2500407644,56371.0,42157.0
13,42554.550515589974,0.009342138755391804,0.0,0,0,0,87363.54183673007,42952.10103117995,42157.0
14,42157.00000000001,2.220446049250313e-16,0.0,0,0,0,86142.16207248704,42157.000000000015,42157.0
