step,a_km,e,i_deg,Omega_deg,omega_deg,nu_deg,period_s,r_apogee_km,r_perigee_km
0,51571.0,0.8687052800992806,45,0,0,0,116551.95170772594,96371.0,6771.0
1,51571.0,0.8687052800992806,30.0,0,0,0,116551.95170772594,96371.0,6771.0
2,51571.0,0.8687052800992806,15.0,0,0,0,116551.95170772594,96371.0,6771.0
3,51571.0,0.8687052800992806,0.0,0,0,0,116551.95170772594,96371.0,6771.0
4,53905.78262375836,0.7877673843014679,0.0,0,0,0,124555.88581185254,96371.0,11440.565247516719
5,57109.16066260808,0.687487591865422,0.0,0,0,0,135821.92681118555,96371.0,17847.321325216166
6,61466.3536138127,0.5678659027911417,0.0,0,0,0,151658.72353368124,96371.0,26561.707227625397
7,67444.07847068878,0.4289023170786279,0.0,0,0,0,174311.86868412545,96371.0,38517.15694137756
8,69264.0,0.39135770385770385,0.0,0,0,0,181414.74132409404,96371.0,42157.0
9,55626.790069385315,0.24214573683982044,0.0,0,0,0,130568.14103421106,69096.58013877063,42157.0
10,46913.81623408465,0.10139478336935293,0.0,0,0,0,101125.89183185114,51670.63246816929,42157.0
11,42156.99999999999,2.220446049250313e-16,0.0,0,0,0,86142.162072487,42157.0,42156.999999999985
