step,a_km,e,i_deg,Omega_deg,omega_deg,nu_deg,period_s,r_apogee_km,r_perigee_km
0,53071.0,0.8724161971698291,28.5,0,0,0,121673.81566391731,99371.0,6771.0
1,53071.0,0.8724161971698291,21.375,0,0,0,121673.81566391731,99371.0,6771.0
2,53071.0,0.8724161971698291,14.25,0,0,0,121673.81566391731,99371.0,6771.0
3,53071.0,0.8724161971698291,7.125,0,0,0,121673.81566391731,99371.0,6771.0
4,53071.0,0.8724161971698291,0.0,0,0,0,121673.81566391731,99371.0,6771.0
5,54175.1472362558,0.8342543595986325,0.0,0,0,0,125490.6508192298,99371.0,8979.294472511592
6,55480.22902802703,0.7911065210239236,0.0,0,0,0,130052.46524604087,99371.0,11589.458056054065
7,57012.36804100515,0.742972681445702,0.0,0,0,0,135476.77233303877,99371.0,14653.736082010308
8,58804.52877138977,0.689852840863969,0.0,0,0,0,141914.6996352225,99371.0,18238.057542779534
9,60898.533929539764,0.6317469992787228,0.0,0,0,0,149562.07350529227,99371.0,22426.067859079532
10,63347.89362480647,0.5686551566899645,0.0,0,0,0,158675.3589137986,99371.0,27324.787249612946
11,66221.84617390021,0.5005773130976943,0.0,0,0,0,169595.04026614738,99371.0,33072.69234780042
12,69611.25214761289,0.4275134685019113,0.0,0,0,0,182780.722579631,99371.0,39851.50429522578
13,70764.00000000001,0.40425922785597157,0.0,0,0,0,187339.68338603174,99370.99999999999,42157.00000000004
14,62756.11250695718,0.3282407351901142,0.0,0,0,0,156457.09798632504,83355.22501391433,42157.00000000004
15,56536.301300963074,0.254337495911111,0.0,0,0,0,133783.42507115318,70915.6026019261,42157.00000000004
16,51571.31901771558,0.1825495100189617,0.0,0,0,0,116553.03319329576,60985.63803543111,42157.00000000004
17,47521.019551091136,0.11287677751366632,0.0,0,0,0,103095.53241635331,52885.039102182236,42157.00000000004
18,44158.219527362424,0.04531929839522497,0.0,0,0,0,92348.22501293264,46159.43905472482,42157.00000000004
19,42157.0,8.881784197001252e-16,0.0,0,0,0,86142.16207248702,42157.00000000004,42156.99999999996
