step,a_km,e,i_deg,Omega_deg,omega_deg,nu_deg,period_s,r_apogee_km,r_perigee_km
0,35571.0,0.8096483090157712,28.5,0,0,0,66765.99614791686,64371.0,6771.000000000002
1,35571.0,0.8096483090157712,23.75,0,0,0,66765.99614791686,64371.0,6771.000000000002
2,35571.0,0.8096483090157712,19.0,0,0,0,66765.99614791686,64371.0,6771.000000000002
3,35571.0,0.8096483090157712,14.25,0,0,0,66765.99614791686,64371.0,6771.000000000002
4,35571.0,0.8096483090157712,9.5,0,0,0,66765.99614791686,64371.0,6771.000000000002
5,35571.0,0.8096483090157712,4.75,0,0,0,66765.99614791686,64371.0,6771.000000000002
6,35571.0,0.8096483090157712,0.0,0,0,0,66765.99614791686,64371.0,6771.000000000002
7,36306.92623523874,0.7729674933903621,0.0,0,0,0,68848.65261990362,64371.0,8242.852470477475
8,37143.04062943819,0.7330568232742352,0.0,0,0,0,71240.57256213894,64371.0,9915.081258876382
9,38091.23567289145,0.6899162986673908,0.0,0,0,0,73985.8747907171,64371.0,11811.471345782902
10,39165.92729994916,0.6435459195698288,0.0,0,0,0,77138.9710113048,64371.0,13960.854599898317
11,40384.68849103879,0.5939456859815493,0.0,0,0,0,80767.44174283544,64371.0,16398.376982077578
12,41769.09252466751,0.5411155979025524,0.0,0,0,0,84955.94615750536,64371.0,19167.18504933502
13,43345.85021702292,0.4850556553328378,0.0,0,0,0,89811.6158488661,64371.0,22320.700434045837
14,45148.3668419428,0.42576585827240576,0.0,0,0,0,95471.61933581966,64371.0,25925.7336838856
15,47218.91004180287,0.3632462067212563,0.0,0,0,0,102113.96931831462,64371.0,30066.82008360574
16,49611.68684767703,0.2974967006793894,0.0,0,0,0,109973.28848814865,64371.00000000001,34852.37369535406
17,52397.30681563504,0.22851734014680458,0.0,0,0,0,119364.35864145287,64371.0,40423.613631270084
18,53264.00000000002,0.2085273355361965,0.0,0,0,0,122338.14411072076,64371.0,42157.000000000044
19,48910.68148077102,0.13808193376790612,0.0,0,0,0,107650.68362649991,55664.362961542,42157.000000000044
20,45318.012265698446,0.06975178538646976,0.0,0,0,0,96010.22779715777,48479.02453139685,42157.000000000044
21,42306.633927049734,0.003536890391887648,0.0,0,0,0,86601.20402766444,42456.26785409943,42157.000000000044
22,42157.000000000015,6.661338147750939e-16,0.0,0,0,0,86142.16207248707,42157.000000000044,42156.999999999985
