step,a_km,e,i_deg,Omega_deg,omega_deg,nu_deg,period_s,r_apogee_km,r_perigee_km
0,2006571.0,0.9966255866351104,28.5,0,0,0,28287399.11840477,4006371.0,6770.999999999968
1,2006571.0,0.9966255866351104,0.0,0,0,0,28287399.11840477,4006371.0,6770.999999999968
2,2024264.0,0.9791741591017773,0.0,0,0,0,28662360.13823215,4006371.0,42156.99999999988
3,378865.02069733676,0.8887281810223442,0.0,0,0,0,2320801.446573516,715573.0413946736,42156.999999999876
4,211204.72327070052,0.8003974563297651,0.0,0,0,0,965976.7212620404,380252.44654140115,42156.999999999876
5,147495.95123857286,0.7141819850240401,0.0,0,0,0,563743.269407954,252834.90247714584,42156.999999999876
6,113963.02277423885,0.6300817671051684,0.0,0,0,0,382875.13346628903,185769.04554847782,42156.99999999988
7,93287.6780692041,0.548096802573151,0.0,0,0,0,283561.7491308651,144418.35613840833,42156.999999999876
8,79276.32137787058,0.46822709142798713,0.0,0,0,0,222139.84042107224,116395.64275574128,42156.99999999988
9,69163.42452974238,0.39047263366967766,0.0,0,0,0,181019.7472191079,96169.84905948486,42156.99999999988
10,61528.103971594566,0.3148334292982222,0.0,0,0,0,151887.32011271984,80899.20794318925,42156.99999999988
11,55565.47603401635,0.24130947831362048,0.0,0,0,0,130352.32452303515,68973.95206803281,42156.99999999988
12,50785.49530061701,0.169900780715873,0.0,0,0,0,113899.22256916239,59413.99060123414,42156.99999999988
13,46872.741696800906,0.10060733650497933,0.0,0,0,0,100993.1125066612,51588.48339360193,42156.99999999988
14,43615.01261042997,0.03342914568093969,0.0,0,0,0,90649.46071049571,45073.02522086006,42156.99999999988
15,42156.999999999956,1.7763568394002505e-15,0.0,0,0,0,86142.16207248688,42157.00000000003,42156.99999999988
