step,a_km,e,i_deg,Omega_deg,omega_deg,nu_deg,period_s,r_apogee_km,r_perigee_km
0,78071.0,0.9132712530901359,28.5,0,0,0,217093.00715604558,149371.0,6771.0
1,78071.0,0.9132712530901359,19.0,0,0,0,217093.00715604558,149371.0,6771.0
2,78071.0,0.9132712530901359,9.5,0,0,0,217093.00715604558,149371.0,6771.0
3,78071.0,0.9132712530901359,0.0,0,0,0,217093.00715604558,149371.0,6771.0
4,79729.67830062988,0.8734679881283296,0.0,0,0,0,224048.08634280716,149371.0,10088.356601259762
5,81794.6876745748,0.8261699414304473,0.0,0,0,0,232808.5193862191,149371.0,14218.375349149608
6,84324.78827013957,0.7713771129964886,0.0,0,0,0,243693.5924770615,149371.0,19278.576540279144
7,87397.99744423779,0.7090895028264534,0.0,0,0,0,257136.33157857377,149371.0,25424.994888475565
8,91118.37495546513,0.6393071109203421,0.0,0,0,0,273728.5959648894,149371.0,32865.749910930266
9,95626.20820205263,0.5620299372781543,0.0,0,0,0,294290.75840994256,149371.0,41881.416404105265
10,95764.00000000001,0.559782381688317,0.0,0,0,0,294927.07126545714,149371.0,42157.00000000002
11,81010.05524540324,0.47960781075517,0.0,0,0,0,229466.6702350361,119863.11049080647,42157.000000000015
12,70443.46872154177,0.40154849320887687,0.0,0,0,0,186068.27041184838,98729.93744308352,42157.00000000002
13,62510.79012956684,0.3256044290494374,0.0,0,0,0,155540.57629620194,82864.58025913367,42157.00000000002
14,56342.72422787559,0.25177561827685235,0.0,0,0,0,133096.91332253345,70528.44845575115,42157.00000000002
15,51414.86689323938,0.1800620608911211,0.0,0,0,0,116023.05452119876,60672.733786478726,42157.00000000002
16,47392.110581933004,0.11046375689224375,0.0,0,0,0,102676.32039054493,52627.22116386599,42157.00000000002
17,44050.313589961785,0.04298070628022077,0.0,0,0,0,92009.93584083278,45943.62717992355,42157.00000000002
18,42157.0,4.440892098500626e-16,0.0,0,0,0,86142.16207248702,42157.00000000002,42156.99999999998
