step,a_km,e,i_deg,Omega_deg,omega_deg,nu_deg,period_s,r_apogee_km,r_perigee_km
0,55071.0,0.8770496268453452,28.5,0,0,0,128616.19734651915,103371.0,6770.999999999997
1,55071.0,0.8770496268453452,21.375,0,0,0,128616.19734651915,103371.0,6770.999999999997
2,55071.0,0.8770496268453452,14.25,0,0,0,128616.19734651915,103371.0,6770.999999999997
3,55071.0,0.8770496268453452,7.125,0,0,0,128616.19734651915,103371.0,6770.999999999997
4,55071.0,0.8770496268453452,0.0,0,0,0,128616.19734651915,103371.0,6770.999999999997
5,56218.28678248685,0.8387433327513314,0.0,0,0,0,132656.22398826832,103371.0,9065.573564973707
6,57580.27054692644,0.7952503351952,0.0,0,0,0,137506.0392856539,103371.0,11789.541093852884
7,59185.12425276876,0.7465706341769516,0.0,0,0,0,143294.67992658826,103371.0,14999.24850553751
8,61068.55420248408,0.6927042296965855,0.0,0,0,0,150188.845356912,103371.0,18766.108404968167
9,63276.0560828969,0.6336511217541021,0.0,0,0,0,158405.52479154494,103371.0,23181.112165793806
10,65866.09852899538,0.5694113103495013,0.0,0,0,0,168230.26552497296,103371.0,28361.19705799076
11,68914.69854314701,0.49998479548278274,0.0,0,0,0,180044.14894495794,103370.99999999999,34458.397086294026
12,72522.1420553382,0.425371577153947,0.0,0,0,0,194364.5942041732,103371.0,41673.2841106764
13,72764.00000000001,0.42063382991589227,0.0,0,0,0,195337.6996116907,103371.0,42157.00000000002
14,64280.10899255408,0.34416726012578325,0.0,0,0,0,162190.76711313604,86403.21798510815,42157.00000000002
15,57734.75829494179,0.26981594372252793,0.0,0,0,0,138059.8029405732,73312.51658988357,42157.00000000002
16,52537.31678250794,0.19757988070612698,0.0,0,0,0,119843.10535705833,62917.63356501586,42157.00000000002
17,48315.21204628786,0.12745907107657994,0.0,0,0,0,105690.76857045095,54473.4240925757,42157.00000000002
18,44821.81440777435,0.05945351483388661,0.0,0,0,0,94437.69331082299,47486.628815548676,42157.00000000002
19,42157.0,4.440892098500626e-16,0.0,0,0,0,86142.16207248702,42157.00000000002,42156.99999999998
