step,a_km,e,i_deg,Omega_deg,omega_deg,nu_deg,period_s,r_apogee_km,r_perigee_km
0,29071.0,0.7670874754910392,28.5,0,0,0,49328.87123548038,51371.0,6771.0
1,29071.0,0.7670874754910392,24.42857142857143,0,0,0,49328.87123548038,51371.0,6771.0
2,29071.0,0.7670874754910392,20.35714285714286,0,0,0,49328.87123548038,51371.0,6771.0
3,29071.0,0.7670874754910392,16.285714285714292,0,0,0,49328.87123548038,51371.0,6771.0
4,29071.0,0.7670874754910392,12.21428571428572,0,0,0,49328.87123548038,51371.0,6771.0
5,29071.0,0.7670874754910392,8.14285714285715,0,0,0,49328.87123548038,51371.0,6771.0
6,29071.0,0.7670874754910392,4.071428571428578,0,0,0,49328.87123548038,51371.0,6771.0
7,29071.0,0.7670874754910392,7.105427357601002e-15,0,0,0,49328.87123548038,51371.0,6771.0
8,29674.534812496517,0.7311476093760596,7.105427357601002e-15,0,0,0,50872.97090152735,51371.0,7978.0696249930315
9,30349.807569930745,0.6926301717608294,7.105427357601002e-15,0,0,0,52619.30818777476,51371.0,9328.615139861493
10,31104.999252765796,0.6515351626453485,7.105427357601002e-15,0,0,0,54595.45805233375,51371.0,10838.99850553159
11,31949.869705378693,0.6078625820296162,7.105427357601002e-15,0,0,0,56834.868341067704,51371.0,12528.739410757387
12,32896.126475402816,0.5616124299136334,7.105427357601002e-15,0,0,0,59378.3828064908,51371.0,14421.252950805634
13,33957.90543502555,0.5127847062973998,7.105427357601002e-15,0,0,0,62276.265724992256,51371.0,16544.810870051097
14,35152.40437012042,0.46137941118091486,7.105427357601002e-15,0,0,0,65590.92782890165,51371.0,18933.808740240842
15,36500.729093311624,0.4073965445641796,7.105427357601002e-15,0,0,0,69400.64877709914,51371.0,21630.458186623247
16,38029.039759019935,0.3508361064471932,7.105427357601002e-15,0,0,0,73804.74099027355,51370.99999999999,24687.079518039875
17,39770.12904646455,0.2916980968299556,7.105427357601002e-15,0,0,0,78930.83941318796,51371.0,28169.258092929103
18,41765.63434338198,0.22998251571246753,7.105427357601002e-15,0,0,0,84945.3957613536,51371.0,32160.26868676396
19,44069.20199015781,0.16568936309472848,7.105427357601002e-15,0,0,0,92069.12180240473,51371.0,36767.40398031562
20,46751.11813523532,0.0988186389767387,7.105427357601002e-15,0,0,0,100600.2881212508,51371.00000000001,42131.23627047064
21,46764.00000000003,0.0985159524420487,7.105427357601002e-15,0,0,0,100641.87028947346,51371.0,42157.00000000006
22,43523.76026139671,0.031402623605775504,7.105427357601002e-15,0,0,0,90365.12118432701,44890.520522793355,42157.00000000006
23,42157.00000000002,8.881784197001252e-16,7.105427357601002e-15,0,0,0,86142.16207248707,42157.00000000006,42156.999999999985
