step,a_km,e,i_deg,Omega_deg,omega_deg,nu_deg,period_s,r_apogee_km,r_perigee_km
0,96571.0,0.9298857835167907,28.5,0,0,0,298662.9249568162,186371.0,6771.000000000001
1,96571.0,0.9298857835167907,14.25,0,0,0,298662.9249568162,186371.0,6771.000000000001
2,96571.0,0.9298857835167907,0.0,0,0,0,298662.9249568162,186371.0,6771.000000000001
3,98661.29790977572,0.8889980564662092,0.0,0,0,0,308412.1350013203,186371.0,10951.595819551434
4,101356.94505832043,0.838759049937454,0.0,0,0,0,321137.8456258812,186371.0,16342.890116640865
5,104751.72663680914,0.7791687639305254,0.0,0,0,0,337406.15946771344,186371.0,23132.453273618274
6,108974.41004879885,0.7102271984454229,0.0,0,0,0,358012.35222515825,186371.0,31577.820097597698
7,114202.51041491347,0.6319343534821473,0.0,0,0,0,384082.6569570788,186371.0,42034.02082982693
8,114264.0,0.631056150668627,0.0,0,0,0,384392.89876161027,186371.0,42157.00000000001
9,93484.11285790021,0.5490463704342958,0.0,0,0,0,284457.859510961,144811.22571580042,42157.000000000015
10,79414.4229205677,0.4691518435868193,0.0,0,0,0,222720.55375383713,116671.84584113538,42157.00000000001
11,69265.69183505434,0.39137257012619664,0.0,0,0,0,181421.3881902791,96374.38367010867,42157.00000000001
12,61606.79050312541,0.3157085500524278,0.0,0,0,0,152178.77976906166,81056.58100625082,42157.00000000001
13,55627.82110880333,0.24215978336551292,0.0,0,0,0,130571.77116073207,69098.64221760664,42157.00000000001
14,50836.04903694144,0.17072627006545216,0.0,0,0,0,114069.33405273332,59515.09807388287,42157.00000000001
15,46914.506779815085,0.10140801015224543,0.0,0,0,0,101128.12461684133,51672.01355963016,42157.00000000001
16,43650.05012271796,0.034205003625892516,0.0,0,0,0,90758.71561585816,45143.10024543592,42157.00000000001
17,42156.99999999999,4.440892098500626e-16,0.0,0,0,0,86142.162072487,42157.000000000015,42156.99999999997
