step,a_km,e,i_deg,Omega_deg,omega_deg,nu_deg,period_s,r_apogee_km,r_perigee_km
0,88571.0,0.9235528559009156,28.5,0,0,0,262330.3527620507,170371.0,6771.000000000002
1,88571.0,0.9235528559009156,19.0,0,0,0,262330.3527620507,170371.0,6771.000000000002
2,88571.0,0.9235528559009156,9.5,0,0,0,262330.3527620507,170371.0,6771.000000000002
3,88571.0,0.9235528559009156,0.0,0,0,0,262330.3527620507,170371.0,6771.000000000002
4,90472.43796395737,0.8831259976422079,0.0,0,0,0,270823.0727733784,170371.0,10573.875927914754
5,92888.2249483759,0.8341506697397478,0.0,0,0,0,281742.4045892671,170371.0,15405.449896751788
6,95895.76892397748,0.7766268721935339,0.0,0,0,0,295535.9992781062,170371.0,21420.53784795496
7,99599.86047896127,0.7105546050035672,0.0,0,0,0,312823.4607273446,170371.0,28828.720957922545
8,104142.9628146262,0.6359338681698472,0.0,0,0,0,334469.18707935186,170371.0,37914.9256292524
9,106264.00000000001,0.6032805089211772,0.0,0,0,0,344739.0342257071,170371.0,42157.00000000003
10,88191.06494946302,0.5219810530221212,0.0,0,0,0,260644.2218408092,134225.129898926,42157.00000000003
11,75658.2227479863,0.44279685050991946,0.0,0,0,0,207107.30817835857,109159.44549597258,42157.00000000003
12,66465.16548974141,0.3657279013845717,0.0,0,0,0,170530.61441845828,90773.3309794828,42157.00000000003
13,59440.8724775774,0.2907742056460777,0.0,0,0,0,144224.4808291848,76724.74495515478,42157.00000000003
14,53904.7792002176,0.2179357632944381,0.0,0,0,0,124552.40802931436,65652.55840043517,42157.00000000003
15,49434.35929166266,0.1472125743296524,0.0,0,0,0,109384.19770937614,56711.71858332529,42157.00000000003
16,45753.43199350054,0.0786046387517203,0.0,0,0,0,97397.25916462734,49349.86398700105,42157.00000000003
17,42673.86398688394,0.012111956560642567,0.0,0,0,0,87731.22109663932,43190.72797376785,42157.00000000003
18,42157.00000000001,4.440892098500626e-16,0.0,0,0,0,86142.16207248704,42157.00000000003,42156.999999999985
