step,a_km,e,i_deg,Omega_deg,omega_deg,nu_deg,period_s,r_apogee_km,r_perigee_km
0,3006571.0,0.9977479327779054,28.5,0,0,0,51882204.04620133,6006371.0,6771.000000000151
1,3006571.0,0.9977479327779054,0.0,0,0,0,51882204.04620133,6006371.0,6771.000000000151
2,3024264.0,0.9860604100700203,0.0,0,0,0,52340849.95878382,6006371.0,42157.000000000065
3,403244.10169993556,0.8954553834209082,0.0,0,0,0,2548374.5346422857,764331.2033998711,42157.000000000044
4,218391.1376343252,0.8069656101586509,0.0,0,0,0,1015695.9882463898,394625.2752686503,42157.000000000065
5,150879.22587270432,0.7205910902832467,0.0,0,0,0,583250.8654293625,259601.4517454086,42157.000000000065
6,115921.60864854175,0.6363318237946969,0.0,0,0,0,392787.6461469715,189686.21729708344,42157.00000000007
7,94562.24170436386,0.5541878106930009,0.0,0,0,0,289392.89196573704,146967.48340872765,42157.00000000006
8,80170.62969025075,0.4741590509781586,0.0,0,0,0,225909.32777034334,118184.25938050142,42157.000000000065
9,69824.74353017122,0.39624554465017037,0.0,0,0,0,183622.22475068938,97492.48706034238,42157.000000000065
10,62036.39465439335,0.3204472917090363,0.0,0,0,0,153773.33962191746,81915.78930878663,42157.000000000065
11,55967.872421498956,0.24676429215475615,0.0,0,0,0,131770.87139500564,69778.74484299784,42157.000000000065
12,51111.57063529039,0.17519654598733003,0.0,0,0,0,114997.94017895071,60066.14127058071,42157.000000000065
13,47141.98451927884,0.10574405320675784,0.0,0,0,0,101864.53629541004,52126.96903855761,42157.000000000065
14,43840.78486159694,0.038406813813039564,0.0,0,0,0,91354.23852937261,45524.56972319382,42157.000000000065
15,42157.00000000004,6.661338147750939e-16,0.0,0,0,0,86142.16207248712,42157.000000000065,42157.00000000001
