step,a_km,e,i_deg,Omega_deg,omega_deg,nu_deg,period_s,r_apogee_km,r_perigee_km
0,38571.0,0.824453605040056,28.5,0,0,0,75388.06027430942,70371.0,6770.999999999998
1,38571.0,0.824453605040056,22.8,0,0,0,75388.06027430942,70371.0,6770.999999999998
2,38571.0,0.824453605040056,17.1,0,0,0,75388.06027430942,70371.0,6770.999999999998
3,38571.0,0.824453605040056,11.400000000000002,0,0,0,75388.06027430942,70371.0,6770.999999999998
4,38571.0,0.824453605040056,5.700000000000002,0,0,0,75388.06027430942,70371.0,6770.999999999998
5,38571.0,0.824453605040056,1.7763568394002505e-15,0,0,0,75388.06027430942,70371.0,6770.999999999998
6,39368.85165042795,0.7874791122904155,1.7763568394002505e-15,0,0,0,77739.24916622504,70371.0,8366.70330085589
7,40281.659387496074,0.7469737113621497,1.7763568394002505e-15,0,0,0,80458.55905242126,70371.0,10192.318774992153
8,41323.30401975155,0.7029374022552588,1.7763568394002505e-15,0,0,0,83599.51902091496,70371.0,12275.608039503102
9,42510.73303056154,0.6553701849697426,1.7763568394002505e-15,0,0,0,87228.64210017977,70371.0,14650.466061123076
10,43864.75447417982,0.6042720595056013,1.7763568394002505e-15,0,0,0,91429.16961200247,70371.0,17358.508948359642
11,45411.10360614679,0.5496430258628349,1.7763568394002505e-15,0,0,0,96306.21305907375,70371.0,20451.207212293575
12,47181.896162923316,0.49148308404144303,1.7763568394002505e-15,0,0,0,101993.92546409933,70371.0,23992.792325846636
13,49217.640384778526,0.42979223404142597,1.7763568394002505e-15,0,0,0,108665.6805521509,70371.0,28064.280769557055
14,51570.07369334014,0.3645704758627841,1.7763568394002505e-15,0,0,0,116548.81150205944,70371.0,32769.147386680284
15,54306.24543341746,0.29581780950551706,1.7763568394002505e-15,0,0,0,125946.43767998305,70371.0,38241.490866834916
16,56264.00000000002,0.2507287075216831,1.7763568394002505e-15,0,0,0,132818.05857309306,70371.0,42157.00000000004
17,51351.207016128756,0.1790455872486295,1.7763568394002505e-15,0,0,0,115807.63842371329,60545.414032257475,42157.00000000004
18,47339.6353622476,0.10947772036243042,1.7763568394002505e-15,0,0,0,102505.83407973968,52522.27072449517,42157.00000000004
19,44006.37250727499,0.042025106863084916,1.7763568394002505e-15,0,0,0,91872.2975090937,45855.74501454994,42157.00000000004
20,42157.000000000015,4.440892098500626e-16,1.7763568394002505e-15,0,0,0,86142.16207248707,42157.00000000004,42156.99999999999
