step,a_km,e,i_deg,Omega_deg,omega_deg,nu_deg,period_s,r_apogee_km,r_perigee_km
0,58071.0,0.8834013535155241,28.5,0,0,0,139267.62786246298,109371.0,6771.000000000002
1,58071.0,0.8834013535155241,21.375,0,0,0,139267.62786246298,109371.0,6771.000000000002
2,58071.0,0.8834013535155241,14.25,0,0,0,139267.62786246298,109371.0,6771.000000000002
3,58071.0,0.8834013535155241,7.125,0,0,0,139267.62786246298,109371.0,6771.000000000002
4,58071.0,0.8834013535155241,0.0,0,0,0,139267.62786246298,109371.0,6771.000000000002
5,59283.396981114325,0.8448841593008221,0.0,0,0,0,143651.72411396314,109371.0,9195.793962228656
6,60732.002189833205,0.8008792079360949,0.0,0,0,0,148949.00955678243,109371.0,12093.004379666407
7,62448.23745994168,0.7513864994213424,0.0,0,0,0,155307.1675393227,109371.0,15525.474919883358
8,64472.18285224208,0.696406033756565,0.0,0,0,0,162918.26743510185,109371.0,19573.365704484153
9,66855.23084587076,0.6359378109417624,0.0,0,0,0,172034.00908584546,109371.0,24339.46169174152
10,69663.86351868986,0.5699818309769349,0.0,0,0,0,182987.97702936432,109371.0,29956.727037379715
11,72985.13160791624,0.49853809386208225,0.0,0,0,0,196228.829997454,109371.0,36599.26321583246
12,75763.99999999999,0.4435747848582443,0.0,0,0,0,207541.79295298728,109371.0,42156.99999999997
13,66544.57291399103,0.36648477623429987,0.0,0,0,0,170836.31080455438,90932.14582798207,42156.99999999997
14,59502.605893362874,0.2915100209972097,0.0,0,0,0,144449.21965247332,76848.21178672578,42156.99999999997
15,53954.08972944565,0.21865051914697342,0.0,0,0,0,124723.35250602583,65751.17945889133,42156.99999999997
16,49474.60420090215,0.1479062706835913,0.0,0,0,0,109517.80072381222,56792.20840180433,42156.99999999997
17,45786.85730581427,0.07927727560706288,0.0,0,0,0,97504.00946215444,49416.714611628566,42156.99999999997
18,42702.02879283868,0.012763533917388825,0.0,0,0,0,87818.08950673937,43247.057585677394,42156.99999999997
19,42156.99999999998,2.220446049250313e-16,0.0,0,0,0,86142.16207248696,42156.999999999985,42156.99999999997
