step,a_km,e,i_deg,Omega_deg,omega_deg,nu_deg,period_s,r_apogee_km,r_perigee_km
0,57071.0,0.881358308072401,28.5,0,0,0,135685.81409133482,107371.0,6771.000000000002
1,57071.0,0.881358308072401,21.375,0,0,0,135685.81409133482,107371.0,6771.000000000002
2,57071.0,0.881358308072401,14.25,0,0,0,135685.81409133482,107371.0,6771.000000000002
3,57071.0,0.881358308072401,7.125,0,0,0,135685.81409133482,107371.0,6771.000000000002
4,57071.0,0.881358308072401,0.0,0,0,0,135685.81409133482,107371.0,6771.000000000002
5,58261.640210591875,0.8429106975343978,0.0,0,0,0,139953.98907883305,107371.0,9152.280421183756
6,59681.20248048854,0.7990756810756721,0.0,0,0,0,145100.05214477994,107371.0,11991.40496097707
7,61360.002312422315,0.7498532586962234,0.0,0,0,0,151265.28575353365,107371.0,15349.004624844636
8,63336.62651322905,0.6952434303960529,0.0,0,0,0,158633.02758974055,107371.0,19302.253026458093
9,65660.44932630987,0.635246196175159,0.0,0,0,0,167443.0000993165,107371.0,23949.898652619744
10,68395.20312306177,0.5698615560335432,0.0,0,0,0,178012.1668603672,107371.0,29419.40624612354
11,71624.14204476854,0.49908950997120427,0.0,0,0,0,190765.7350730814,107371.0,35877.28408953708
12,74764.00000000001,0.4361323631694396,0.0,0,0,0,203446.402349816,107371.0,42157.00000000003
13,65792.60135017324,0.3592440618721785,0.0,0,0,0,167948.76259018746,89428.20270034645,42157.00000000003
14,58917.24978664621,0.2844710139617709,0.0,0,0,0,142322.94453235288,75677.49957329237,42157.00000000003
15,53486.05310273347,0.21181321943821763,0.0,0,0,0,123103.96692467628,64815.10620546692,42157.00000000003
16,49092.30293501292,0.1412706783015183,0.0,0,0,0,108250.85353877352,56027.605870025815,42157.00000000003
17,45469.12524852098,0.07284339055167299,0.0,0,0,0,96490.84728029431,48781.250497041925,42157.00000000003
18,42434.15256496668,0.006531356188681503,0.0,0,0,0,86993.04275012882,42711.30512993333,42157.00000000003
19,42157.00000000001,4.440892098500626e-16,0.0,0,0,0,86142.16207248704,42157.00000000003,42156.999999999985
