Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,836224,-,-,-,34.86,-118.17,0,712,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Fill Flag,DHI,DNI,GHI,Relative Humidity,Surface Albedo,Solar Zenith Angle,Fill Flag,Temperature
2023,1,1,13,10,0,0,0,8,0,0,0,89.04,0.25,111.98,8,5.2
2023,1,1,13,20,0,0,0,8,0,0,0,89.66,0.25,109.99000000000001,8,5.1000000000000005
2023,1,1,13,30,0,0,0,8,0,0,0,90.28,0.25,108.02,8,5
2023,1,1,13,40,0,0,0,8,0,0,0,88.49,0.25,106.05,8,5
2023,1,1,13,50,0,0,0,8,0,0,0,89.10000000000001,0.25,104.10000000000001,8,4.9
2023,1,1,14,0,0,0,0,8,0,0,0,89.73,0.25,102.16,8,4.800000000000001
2023,1,1,14,10,0,0,0,8,0,0,0,89.10000000000001,0.25,100.23,8,4.9
2023,1,1,14,20,0,0,0,8,0,0,0,89.10000000000001,0.25,98.33,8,4.9
2023,1,1,14,30,0,0,0,8,0,0,0,88.49,0.25,96.44,8,5
2023,1,1,14,40,0,0,0,8,0,0,0,89.47,0.25,94.57000000000001,8,5
2023,1,1,14,50,0,0,0,8,0,0,0,88.85000000000001,0.25,92.72,8,5.1000000000000005
2023,1,1,15,0,0,0,0,8,0,0,0,88.85000000000001,0.25,90.89,8,5.1000000000000005
2023,1,1,15,10,12,190,16,8,1,0,1,87.63,0.25,88.75,8,5.300000000000001
2023,1,1,15,20,19,310,35,8,3,0,3,86.42,0.25,87.09,8,5.5
2023,1,1,15,30,25,409,58,8,4,0,4,85.23,0.25,85.4,8,5.7
2023,1,1,15,40,31,489,84,8,5,0,5,86.24,0.25,83.71000000000001,8,5.9
2023,1,1,15,50,36,555,112,8,6,0,6,85.06,0.25,82.04,8,6.1000000000000005
2023,1,1,16,0,40,609,141,8,7,0,7,83.9,0.25,80.4,8,6.300000000000001
2023,1,1,16,10,43,655,171,8,9,0,9,82.75,0.25,78.79,8,6.5
2023,1,1,16,20,47,689,199,8,11,0,11,81.62,0.25,77.21000000000001,8,6.7
2023,1,1,16,30,50,723,228,8,13,0,13,80.51,0.25,75.67,8,6.9
2023,1,1,16,40,52,753,257,8,15,0,15,77.27,0.25,74.17,8,7.2
2023,1,1,16,50,54,777,285,8,18,0,18,76.22,0.25,72.72,8,7.4
2023,1,1,17,0,57,799,313,8,20,0,20,75.19,0.25,71.31,8,7.6000000000000005
2023,1,1,17,10,59,818,339,8,23,0,23,74.68,0.25,69.95,8,7.7
2023,1,1,17,20,61,831,363,8,27,0,27,73.67,0.25,68.65,8,7.9
2023,1,1,17,30,62,846,387,8,30,0,30,73.17,0.25,67.4,8,8
2023,1,1,17,40,82,790,400,8,34,0,34,69.14,0.25,66.22,8,8.200000000000001
2023,1,1,17,50,84,803,422,8,38,0,38,68.67,0.25,65.1,8,8.3
2023,1,1,18,0,86,815,442,8,43,0,43,67.75,0.25,64.04,8,8.5
2023,1,1,18,10,87,825,461,8,46,0,46,67.29,0.25,63.06,8,8.6
2023,1,1,18,20,89,834,478,8,50,0,50,66.84,0.25,62.15,8,8.700000000000001
2023,1,1,18,30,90,842,494,8,54,0,54,66.39,0.25,61.32,8,8.8
2023,1,1,18,40,90,852,509,8,58,0,58,64.55,0.25,60.57,8,8.9
2023,1,1,18,50,91,858,521,8,62,0,62,64.12,0.25,59.910000000000004,8,9
2023,1,1,19,0,92,859,530,8,66,0,66,63.690000000000005,0.25,59.33,8,9.1
2023,1,1,19,10,92,867,541,8,67,0,67,63.690000000000005,0.25,58.84,8,9.1
2023,1,1,19,20,93,870,548,8,67,0,67,63.190000000000005,0.25,58.45,8,9.200000000000001
2023,1,1,19,30,93,872,554,8,68,0,68,62.77,0.25,58.15,8,9.3
2023,1,1,19,40,87,892,560,8,67,0,67,62.46,0.25,57.94,8,9.3
2023,1,1,19,50,87,892,562,8,67,0,67,62.04,0.25,57.83,8,9.4
2023,1,1,20,0,87,893,562,8,67,0,67,61.63,0.25,57.82,8,9.5
2023,1,1,20,10,87,892,561,8,67,0,67,61.63,0.25,57.9,8,9.5
2023,1,1,20,20,87,891,558,8,67,0,67,61.63,0.25,58.08,8,9.5
2023,1,1,20,30,86,888,552,8,67,0,67,61.63,0.25,58.36,8,9.5
2023,1,1,20,40,93,866,542,8,67,0,67,60.83,0.25,58.730000000000004,8,9.600000000000001
2023,1,1,20,50,92,862,534,8,67,0,67,60.83,0.25,59.19,8,9.600000000000001
2023,1,1,21,0,91,858,524,8,66,0,66,60.83,0.25,59.75,8,9.600000000000001
2023,1,1,21,10,91,856,514,8,66,0,66,61.24,0.25,60.39,8,9.5
2023,1,1,21,20,90,849,500,8,65,0,65,61.65,0.25,61.120000000000005,8,9.4
2023,1,1,21,30,88,842,484,8,64,0,64,61.65,0.25,61.93,8,9.4
2023,1,1,21,40,83,846,470,8,63,0,63,60.97,0.25,62.81,8,9.3
2023,1,1,21,50,82,836,451,8,62,0,62,61.38,0.25,63.78,8,9.200000000000001
2023,1,1,22,0,80,825,432,8,60,0,60,61.38,0.25,64.81,8,9.200000000000001
2023,1,1,22,10,79,817,412,8,57,0,57,62.21,0.25,65.92,8,9
2023,1,1,22,20,77,803,390,8,53,0,53,62.63,0.25,67.08,8,8.9
2023,1,1,22,30,75,787,366,8,50,0,50,63.480000000000004,0.25,68.31,8,8.700000000000001
2023,1,1,22,40,69,786,343,8,46,0,46,62.85,0.25,69.60000000000001,8,8.6
2023,1,1,22,50,67,766,317,8,42,0,42,63.77,0.25,70.94,8,8.4
2023,1,1,23,0,64,743,289,8,38,0,38,64.2,0.25,72.34,8,8.3
2023,1,1,23,10,61,722,263,8,31,0,31,65.52,0.25,73.78,8,8
2023,1,1,23,20,58,692,234,8,25,0,25,66.87,0.25,75.27,8,7.7
2023,1,1,23,30,55,658,205,8,20,0,20,68.25,0.25,76.8,8,7.4
2023,1,1,23,40,50,627,176,8,13,0,13,69.92,0.25,78.37,8,7.1000000000000005
2023,1,1,23,50,46,580,147,8,11,0,11,71.45,0.25,79.97,8,6.800000000000001
2023,1,2,0,0,41,525,118,8,20,0,20,72.94,0.25,81.60000000000001,8,6.5
2023,1,2,0,10,36,458,89,8,16,0,16,74.46000000000001,0.25,83.27,8,6.2
2023,1,2,0,20,30,382,63,8,12,0,12,75.49,0.25,84.95,8,6
2023,1,2,0,30,23,284,39,8,8,0,8,77.07000000000001,0.25,86.64,8,5.7
2023,1,2,0,40,15,181,20,8,4,0,4,78.99,0.25,88.31,8,5.5
2023,1,2,0,50,0,0,0,8,0,0,0,80.74,0.25,89.91,8,5.2
2023,1,2,1,0,0,0,0,8,0,0,0,81.87,0.25,92.24,8,5
2023,1,2,1,10,0,0,0,8,0,0,0,83.02,0.25,94.08,8,4.800000000000001
2023,1,2,1,20,0,0,0,8,0,0,0,83.60000000000001,0.25,95.94,8,4.7
2023,1,2,1,30,0,0,0,8,0,0,0,84.18,0.25,97.83,8,4.6000000000000005
2023,1,2,1,40,0,0,0,8,0,0,0,85.17,0.25,99.73,8,4.5
2023,1,2,1,50,0,0,0,8,0,0,0,85.77,0.25,101.65,8,4.4
2023,1,2,2,0,0,0,0,8,0,0,0,86.37,0.25,103.58,8,4.3
2023,1,2,2,10,0,0,0,8,0,0,0,87.07000000000001,0.25,105.53,8,4.2
2023,1,2,2,20,0,0,0,8,0,0,0,87.68,0.25,107.49000000000001,8,4.1000000000000005
2023,1,2,2,30,0,0,0,8,0,0,0,87.68,0.25,109.47,8,4.1000000000000005
2023,1,2,2,40,0,0,0,8,0,0,0,88.14,0.25,111.46000000000001,8,4
2023,1,2,2,50,0,0,0,8,0,0,0,88.76,0.25,113.45,8,3.9000000000000004
2023,1,2,3,0,0,0,0,8,0,0,0,88.76,0.25,115.46000000000001,8,3.9000000000000004
2023,1,2,3,10,0,0,0,8,0,0,0,89.38,0.25,117.48,8,3.8000000000000003
2023,1,2,3,20,0,0,0,8,0,0,0,89.38,0.25,119.5,8,3.8000000000000003
2023,1,2,3,30,0,0,0,8,0,0,0,89.38,0.25,121.53,8,3.8000000000000003
2023,1,2,3,40,0,0,0,8,0,0,0,88.89,0.25,123.56,8,3.8000000000000003
2023,1,2,3,50,0,0,0,8,0,0,0,89.61,0.25,125.60000000000001,8,3.7
2023,1,2,4,0,0,0,0,8,0,0,0,89.61,0.25,127.65,8,3.7
2023,1,2,4,10,0,0,0,8,0,0,0,89.61,0.25,129.7,8,3.7
2023,1,2,4,20,0,0,0,8,0,0,0,90.25,0.25,131.75,8,3.6
2023,1,2,4,30,0,0,0,8,0,0,0,90.25,0.25,133.8,8,3.6
2023,1,2,4,40,0,0,0,8,0,0,0,90.37,0.25,135.85,8,3.5
2023,1,2,4,50,0,0,0,8,0,0,0,90.37,0.25,137.89000000000001,8,3.5
2023,1,2,5,0,0,0,0,8,0,0,0,91.01,0.25,139.94,8,3.4000000000000004
2023,1,2,5,10,0,0,0,8,0,0,0,91.01,0.25,141.98,8,3.4000000000000004
2023,1,2,5,20,0,0,0,8,0,0,0,91.65,0.25,144.01,8,3.3000000000000003
2023,1,2,5,30,0,0,0,8,0,0,0,92.3,0.25,146.03,8,3.2
2023,1,2,5,40,0,0,0,8,0,0,0,91.4,0.25,148.04,8,3.2
2023,1,2,5,50,0,0,0,8,0,0,0,92.05,0.25,150.03,8,3.1
2023,1,2,6,0,0,0,0,8,0,0,0,92.05,0.25,152,8,3.1
2023,1,2,6,10,0,0,0,8,0,0,0,92.7,0.25,153.94,8,3
2023,1,2,6,20,0,0,0,8,0,0,0,92.7,0.25,155.85,8,3
2023,1,2,6,30,0,0,0,8,0,0,0,93.36,0.25,157.71,8,2.9000000000000004
2023,1,2,6,40,0,0,0,8,0,0,0,92.04,0.25,159.51,8,2.9000000000000004
2023,1,2,6,50,0,0,0,8,0,0,0,92.69,0.25,161.24,8,2.8000000000000003
2023,1,2,7,0,0,0,0,8,0,0,0,92.69,0.25,162.86,8,2.8000000000000003
2023,1,2,7,10,0,0,0,8,0,0,0,92.69,0.25,164.35,8,2.8000000000000003
2023,1,2,7,20,0,0,0,8,0,0,0,93.35000000000001,0.25,165.66,8,2.7
2023,1,2,7,30,0,0,0,8,0,0,0,93.35000000000001,0.25,166.75,8,2.7
2023,1,2,7,40,0,0,0,8,0,0,0,92.60000000000001,0.25,167.54,8,2.6
2023,1,2,7,50,0,0,0,8,0,0,0,92.60000000000001,0.25,167.99,8,2.6
2023,1,2,8,0,0,0,0,8,0,0,0,92.60000000000001,0.25,168.04,8,2.6
2023,1,2,8,10,0,0,0,8,0,0,0,93.26,0.25,167.71,8,2.5
2023,1,2,8,20,0,0,0,8,0,0,0,93.92,0.25,167.01,8,2.4000000000000004
2023,1,2,8,30,0,0,0,8,0,0,0,93.92,0.25,166.01,8,2.4000000000000004
2023,1,2,8,40,0,0,0,8,0,0,0,93.51,0.25,164.76,8,2.3000000000000003
2023,1,2,8,50,0,0,0,8,0,0,0,93.51,0.25,163.32,8,2.3000000000000003
2023,1,2,9,0,0,0,0,8,0,0,0,94.28,0.25,161.73,8,2.2
2023,1,2,9,10,0,0,0,8,0,0,0,94.96000000000001,0.25,160.03,8,2.1
2023,1,2,9,20,0,0,0,8,0,0,0,94.96000000000001,0.25,158.25,8,2.1
2023,1,2,9,30,0,0,0,8,0,0,0,95.64,0.25,156.4,8,2
2023,1,2,9,40,0,0,0,8,0,0,0,95.29,0.25,154.51,8,1.9000000000000001
2023,1,2,9,50,0,0,0,8,0,0,0,95.97,0.25,152.58,8,1.8
2023,1,2,10,0,0,0,0,8,0,0,0,95.97,0.25,150.61,8,1.8
2023,1,2,10,10,0,0,0,8,0,0,0,95.97,0.25,148.63,8,1.8
2023,1,2,10,20,0,0,0,8,0,0,0,96.66,0.25,146.62,8,1.7000000000000002
2023,1,2,10,30,0,0,0,8,0,0,0,96.66,0.25,144.61,8,1.7000000000000002
2023,1,2,10,40,0,0,0,8,0,0,0,95.55,0.25,142.58,8,1.7000000000000002
2023,1,2,10,50,0,0,0,8,0,0,0,95.55,0.25,140.54,8,1.7000000000000002
2023,1,2,11,0,0,0,0,8,0,0,0,95.55,0.25,138.5,8,1.7000000000000002
2023,1,2,11,10,0,0,0,8,0,0,0,96.24000000000001,0.25,136.45,8,1.6
2023,1,2,11,20,0,0,0,8,0,0,0,96.24000000000001,0.25,134.4,8,1.6
2023,1,2,11,30,0,0,0,8,0,0,0,96.24000000000001,0.25,132.35,8,1.6
2023,1,2,11,40,0,0,0,8,0,0,0,95.79,0.25,130.3,8,1.5
2023,1,2,11,50,0,0,0,8,0,0,0,95.79,0.25,128.25,8,1.5
2023,1,2,12,0,0,0,0,8,0,0,0,95.79,0.25,126.2,8,1.5
2023,1,2,12,10,0,0,0,8,0,0,0,95.79,0.25,124.16,8,1.5
2023,1,2,12,20,0,0,0,8,0,0,0,95.79,0.25,122.12,8,1.5
2023,1,2,12,30,0,0,0,8,0,0,0,95.79,0.25,120.09,8,1.5
2023,1,2,12,40,0,0,0,8,0,0,0,95.99000000000001,0.25,118.06,8,1.5
2023,1,2,12,50,0,0,0,8,0,0,0,96.09,0.25,116.04,8,1.5
2023,1,2,13,0,0,0,0,8,0,0,0,96.09,0.25,114.03,8,1.5
2023,1,2,13,10,0,0,0,8,0,0,0,95.4,0.25,112.03,8,1.6
2023,1,2,13,20,0,0,0,8,0,0,0,94.73,0.25,110.04,8,1.7000000000000002
2023,1,2,13,30,0,0,0,8,0,0,0,94.73,0.25,108.06,8,1.7000000000000002
2023,1,2,13,40,0,0,0,8,0,0,0,95.54,0.25,106.10000000000001,8,1.8
2023,1,2,13,50,0,0,0,8,0,0,0,94.86,0.25,104.14,8,1.9000000000000001
2023,1,2,14,0,0,0,0,8,0,0,0,94.86,0.25,102.2,8,1.9000000000000001
2023,1,2,14,10,0,0,0,8,0,0,0,94.19,0.25,100.28,8,2
2023,1,2,14,20,0,0,0,8,0,0,0,93.52,0.25,98.37,8,2.1
2023,1,2,14,30,0,0,0,8,0,0,0,92.85000000000001,0.25,96.48,8,2.2
2023,1,2,14,40,0,0,0,8,0,0,0,93.75,0.25,94.61,8,2.3000000000000003
2023,1,2,14,50,0,0,0,8,0,0,0,93.86,0.25,92.75,8,2.3000000000000003
2023,1,2,15,0,0,0,0,8,0,0,0,93.19,0.25,90.92,8,2.4000000000000004
2023,1,2,15,10,13,185,17,8,5,0,5,91.23,0.25,88.77,8,2.7
2023,1,2,15,20,20,315,36,8,15,0,15,89.31,0.25,87.11,8,3
2023,1,2,15,30,27,419,60,8,24,1,24,87.44,0.25,85.42,8,3.3000000000000003
2023,1,2,15,40,33,504,88,8,33,1,33,89.05,0.25,83.73,8,3.6
2023,1,2,15,50,38,572,117,8,42,2,42,87.2,0.25,82.06,8,3.9000000000000004
2023,1,2,16,0,42,628,147,8,51,3,52,85.38,0.25,80.41,8,4.2
2023,1,2,16,10,46,675,177,8,67,4,68,83.61,0.25,78.8,8,4.5
2023,1,2,16,20,50,714,208,8,85,9,87,81.31,0.25,77.22,8,4.9
2023,1,2,16,30,53,748,238,8,108,16,112,79.08,0.25,75.67,8,5.300000000000001
2023,1,2,16,40,54,776,266,8,131,33,140,76.12,0.25,74.17,8,5.6000000000000005
2023,1,2,16,50,57,801,295,8,156,66,176,74.05,0.25,72.71000000000001,8,6
2023,1,2,17,0,59,822,323,8,173,140,218,72.53,0.25,71.3,8,6.300000000000001
2023,1,2,17,10,61,841,350,8,189,121,230,70.57000000000001,0.25,69.94,8,6.7
2023,1,2,17,20,63,858,375,8,204,100,241,68.74,0.25,68.64,8,7.1000000000000005
2023,1,2,17,30,65,873,400,8,207,113,250,67.34,0.25,67.39,8,7.4
2023,1,2,17,40,65,889,424,8,218,102,259,56.27,0.25,66.2,8,7.800000000000001
2023,1,2,17,50,66,901,446,8,227,94,267,55.13,0.25,65.07000000000001,8,8.1
2023,1,2,18,0,68,911,467,8,234,89,273,53.660000000000004,0.25,64.01,8,8.5
2023,1,2,18,10,69,920,486,8,238,84,276,53.300000000000004,0.25,63.02,8,8.6
2023,1,2,18,20,70,921,501,8,239,81,277,52.53,0.25,62.11,8,8.8
2023,1,2,18,30,71,928,516,8,245,68,278,52.18,0.25,61.28,8,8.9
2023,1,2,18,40,72,933,531,8,248,61,278,44.910000000000004,0.25,60.52,8,9.1
2023,1,2,18,50,72,938,544,8,249,55,277,44.61,0.25,59.85,8,9.200000000000001
2023,1,2,19,0,73,942,554,8,254,42,275,44.01,0.25,59.27,8,9.4
2023,1,2,19,10,73,940,561,8,249,40,270,44.01,0.25,58.78,8,9.4
2023,1,2,19,20,74,943,568,8,247,38,266,44.01,0.25,58.38,8,9.4
2023,1,2,19,30,74,945,574,8,243,35,262,43.72,0.25,58.07,8,9.5
2023,1,2,19,40,76,937,574,8,238,31,255,40.87,0.25,57.86,8,9.5
2023,1,2,19,50,76,938,576,8,234,28,249,40.6,0.25,57.74,8,9.600000000000001
2023,1,2,20,0,76,938,577,8,228,24,241,40.6,0.25,57.730000000000004,8,9.600000000000001
2023,1,2,20,10,75,933,573,8,220,21,231,40.6,0.25,57.81,8,9.600000000000001
2023,1,2,20,20,75,932,570,8,212,17,221,40.550000000000004,0.25,57.980000000000004,8,9.600000000000001
2023,1,2,20,30,75,930,565,8,204,14,211,40.550000000000004,0.25,58.25,8,9.600000000000001
2023,1,2,20,40,75,927,557,8,195,12,201,40.07,0.25,58.620000000000005,8,9.5
2023,1,2,20,50,74,919,547,8,184,10,189,40.07,0.25,59.08,8,9.5
2023,1,2,21,0,74,915,536,8,174,8,179,40.07,0.25,59.63,8,9.5
2023,1,2,21,10,73,910,524,8,160,6,163,40.34,0.25,60.27,8,9.4
2023,1,2,21,20,72,904,511,8,146,5,148,40.62,0.25,61,8,9.3
2023,1,2,21,30,71,893,494,8,132,4,134,40.89,0.25,61.800000000000004,8,9.200000000000001
2023,1,2,21,40,72,882,476,8,120,3,121,44.26,0.25,62.690000000000005,8,9.1
2023,1,2,21,50,70,873,458,8,108,2,109,44.56,0.25,63.65,8,9
2023,1,2,22,0,69,863,438,8,97,1,98,44.86,0.25,64.68,8,8.9
