step,a_km,e,i_deg,Omega_deg,omega_deg,nu_deg,period_s,r_apogee_km,r_perigee_km
0,41571.0,0.8371220321858989,28.5,0,0,0,84352.29997792745,76371.0,6770.999999999998
1,41571.0,0.8371220321858989,28.437908496732025,0,0,0,84352.29997792745,76371.0,6770.999999999998
2,41571.0,0.8371220321858989,28.37581699346405,0,0,0,84352.29997792745,76371.0,6770.999999999998
3,41571.0,0.8371220321858989,28.313725490196074,0,0,0,84352.29997792745,76371.0,6770.999999999998
4,41571.0,0.8371220321858989,28.2516339869281,0,0,0,84352.29997792745,76371.0,6770.999999999998
5,41571.0,0.8371220321858989,28.189542483660123,0,0,0,84352.29997792745,76371.0,6770.999999999998
6,41571.0,0.8371220321858989,28.127450980392148,0,0,0,84352.29997792745,76371.0,6770.999999999998
7,41571.0,0.8371220321858989,28.065359477124172,0,0,0,84352.29997792745,76371.0,6770.999999999998
8,41571.0,0.8371220321858989,28.003267973856197,0,0,0,84352.29997792745,76371.0,6770.999999999998
9,41571.0,0.8371220321858989,27.94117647058822,0,0,0,84352.29997792745,76371.0,6770.999999999998
10,41571.0,0.8371220321858989,27.879084967320246,0,0,0,84352.29997792745,76371.0,6770.999999999998
11,41571.0,0.8371220321858989,27.81699346405227,0,0,0,84352.29997792745,76371.0,6770.999999999998
12,41571.0,0.8371220321858989,27.754901960784295,0,0,0,84352.29997792745,76371.0,6770.999999999998
13,41571.0,0.8371220321858989,27.69281045751632,0,0,0,84352.29997792745,76371.0,6770.999999999998
14,41571.0,0.8371220321858989,27.630718954248344,0,0,0,84352.29997792745,76371.0,6770.999999999998
15,41571.0,0.8371220321858989,27.56862745098037,0,0,0,84352.29997792745,76371.0,6770.999999999998
16,41571.0,0.8371220321858989,27.506535947712393,0,0,0,84352.29997792745,76371.0,6770.999999999998
17,41571.0,0.8371220321858989,27.444444444444418,0,0,0,84352.29997792745,76371.0,6770.999999999998
18,41571.0,0.8371220321858989,27.382352941176443,0,0,0,84352.29997792745,76371.0,6770.999999999998
19,41571.0,0.8371220321858989,27.320261437908467,0,0,0,84352.29997792745,76371.0,6770.999999999998
20,41571.0,0.8371220321858989,27.25816993464049,0,0,0,84352.29997792745,76371.0,6770.999999999998
21,41571.0,0.8371220321858989,27.196078431372516,0,0,0,84352.29997792745,76371.0,6770.999999999998
22,41571.0,0.8371220321858989,27.13398692810454,0,0,0,84352.29997792745,76371.0,6770.999999999998
23,41571.0,0.8371220321858989,27.071895424836566,0,0,0,84352.29997792745,76371.0,6770.999999999998
24,41571.0,0.8371220321858989,27.00980392156859,0,0,0,84352.29997792745,76371.0,6770.999999999998
25,41571.0,0.8371220321858989,26.947712418300615,0,0,0,84352.29997792745,76371.0,6770.999999999998
26,41571.0,0.8371220321858989,26.88562091503264,0,0,0,84352.29997792745,76371.0,6770.999999999998
27,41571.0,0.8371220321858989,26.823529411764664,0,0,0,84352.29997792745,76371.0,6770.999999999998
28,41571.0,0.8371220321858989,26.76143790849669,0,0,0,84352.29997792745,76371.0,6770.999999999998
29,41571.0,0.8371220321858989,26.699346405228713,0,0,0,84352.29997792745,76371.0,6770.999999999998
30,41571.0,0.8371220321858989,26.637254901960738,0,0,0,84352.29997792745,76371.0,6770.999999999998
31,41571.0,0.8371220321858989,26.575163398692762,0,0,0,84352.29997792745,76371.0,6770.999999999998
32,41571.0,0.8371220321858989,26.513071895424787,0,0,0,84352.29997792745,76371.0,6770.999999999998
33,41571.0,0.8371220321858989,26.45098039215681,0,0,0,84352.29997792745,76371.0,6770.999999999998
34,41571.0,0.8371220321858989,26.388888888888836,0,0,0,84352.29997792745,76371.0,6770.999999999998
