step,a_km,e,i_deg,Omega_deg,omega_deg,nu_deg,period_s,r_apogee_km,r_perigee_km
0,24464.0,0.7232259646827992,28.5,0,0,0,38080.48081546757,42157.0,6771.0
1,24464.0,0.7232259646827992,28.464596273291924,0,0,0,38080.48081546757,42157.0,6771.0
2,24464.0,0.7232259646827992,28.42919254658385,0,0,0,38080.48081546757,42157.0,6771.0
3,24464.0,0.7232259646827992,28.393788819875773,0,0,0,38080.48081546757,42157.0,6771.0
4,24464.0,0.7232259646827992,28.358385093167698,0,0,0,38080.48081546757,42157.0,6771.0
5,24464.0,0.7232259646827992,28.322981366459622,0,0,0,38080.48081546757,42157.0,6771.0
6,24464.0,0.7232259646827992,28.287577639751547,0,0,0,38080.48081546757,42157.0,6771.0
7,24464.0,0.7232259646827992,28.25217391304347,0,0,0,38080.48081546757,42157.0,6771.0
8,24464.0,0.7232259646827992,28.216770186335395,0,0,0,38080.48081546757,42157.0,6771.0
9,24464.0,0.7232259646827992,28.18136645962732,0,0,0,38080.48081546757,42157.0,6771.0
10,24464.0,0.7232259646827992,28.145962732919244,0,0,0,38080.48081546757,42157.0,6771.0
11,24464.0,0.7232259646827992,28.11055900621117,0,0,0,38080.48081546757,42157.0,6771.0
12,24464.0,0.7232259646827992,28.075155279503093,0,0,0,38080.48081546757,42157.0,6771.0
13,24464.0,0.7232259646827992,28.039751552795018,0,0,0,38080.48081546757,42157.0,6771.0
14,24464.0,0.7232259646827992,28.004347826086942,0,0,0,38080.48081546757,42157.0,6771.0
15,24464.0,0.7232259646827992,27.968944099378866,0,0,0,38080.48081546757,42157.0,6771.0
16,24464.0,0.7232259646827992,27.93354037267079,0,0,0,38080.48081546757,42157.0,6771.0
17,24464.0,0.7232259646827992,27.898136645962715,0,0,0,38080.48081546757,42157.0,6771.0
18,24464.0,0.7232259646827992,27.86273291925464,0,0,0,38080.48081546757,42157.0,6771.0
19,24464.0,0.7232259646827992,27.827329192546564,0,0,0,38080.48081546757,42157.0,6771.0
20,24464.0,0.7232259646827992,27.79192546583849,0,0,0,38080.48081546757,42157.0,6771.0
21,24464.0,0.7232259646827992,27.756521739130413,0,0,0,38080.48081546757,42157.0,6771.0
22,24464.0,0.7232259646827992,27.721118012422338,0,0,0,38080.48081546757,42157.0,6771.0
23,24464.0,0.7232259646827992,27.685714285714262,0,0,0,38080.48081546757,42157.0,6771.0
24,24464.0,0.7232259646827992,27.650310559006186,0,0,0,38080.48081546757,42157.0,6771.0
25,24464.0,0.7232259646827992,27.61490683229811,0,0,0,38080.48081546757,42157.0,6771.0
26,24464.0,0.7232259646827992,27.579503105590035,0,0,0,38080.48081546757,42157.0,6771.0
27,24464.0,0.7232259646827992,27.54409937888196,0,0,0,38080.48081546757,42157.0,6771.0
28,24464.0,0.7232259646827992,27.508695652173884,0,0,0,38080.48081546757,42157.0,6771.0
29,24464.0,0.7232259646827992,27.47329192546581,0,0,0,38080.48081546757,42157.0,6771.0
30,24464.0,0.7232259646827992,27.437888198757733,0,0,0,38080.48081546757,42157.0,6771.0
31,24464.0,0.7232259646827992,27.402484472049657,0,0,0,38080.48081546757,42157.0,6771.0
32,24464.0,0.7232259646827992,27.367080745341582,0,0,0,38080.48081546757,42157.0,6771.0
33,24464.0,0.7232259646827992,27.331677018633506,0,0,0,38080.48081546757,42157.0,6771.0
34,24464.0,0.7232259646827992,27.29627329192543,0,0,0,38080.48081546757,42157.0,6771.0
35,24464.0,0.7232259646827992,27.260869565217355,0,0,0,38080.48081546757,42157.0,6771.0
36,24464.0,0.7232259646827992,27.22546583850928,0,0,0,38080.48081546757,42157.0,6771.0
37,24464.0,0.7232259646827992,27.190062111801204,0,0,0,38080.48081546757,42157.0,6771.0
38,24464.0,0.7232259646827992,27.15465838509313,0,0,0,38080.48081546757,42157.0,6771.0
39,24464.0,0.7232259646827992,27.119254658385053,0,0,0,38080.48081546757,42157.0,6771.0
40,24464.0,0.7232259646827992,27.083850931676977,0,0,0,38080.48081546757,42157.0,6771.0
41,24464.0,0.7232259646827992,27.0484472049689,0,0,0,38080.48081546757,42157.0,6771.0
42,24464.0,0.7232259646827992,27.013043478260826,0,0,0,38080.48081546757,42157.0,6771.0
43,24464.0,0.7232259646827992,26.97763975155275,0,0,0,38080.48081546757,42157.0,6771.0
44,24464.0,0.7232259646827992,26.942236024844675,0,0,0,38080.48081546757,42157.0,6771.0
45,24464.0,0.7232259646827992,26.9068322981366,0,0,0,38080.48081546757,42157.0,6771.0
46,24464.0,0.7232259646827992,26.871428571428524,0,0,0,38080.48081546757,42157.0,6771.0
47,24464.0,0.7232259646827992,26.83602484472045,0,0,0,38080.48081546757,42157.0,6771.0
48,24464.0,0.7232259646827992,26.800621118012373,0,0,0,38080.48081546757,42157.0,6771.0
49,24464.0,0.7232259646827992,26.765217391304297,0,0,0,38080.48081546757,42157.0,6771.0
50,24464.0,0.7232259646827992,26.72981366459622,0,0,0,38080.48081546757,42157.0,6771.0
51,24464.0,0.7232259646827992,26.694409937888146,0,0,0,38080.48081546757,42157.0,6771.0
52,24464.0,0.7232259646827992,26.65900621118007,0,0,0,38080.48081546757,42157.0,6771.0
53,24464.0,0.7232259646827992,26.623602484471995,0,0,0,38080.48081546757,42157.0,6771.0
54,24464.0,0.7232259646827992,26.58819875776392,0,0,0,38080.48081546757,42157.0,6771.0
55,24464.0,0.7232259646827992,26.552795031055844,0,0,0,38080.48081546757,42157.0,6771.0
56,24464.0,0.7232259646827992,26.51739130434777,0,0,0,38080.48081546757,42157.0,6771.0
57,24464.0,0.7232259646827992,26.481987577639693,0,0,0,38080.48081546757,42157.0,6771.0
58,24464.0,0.7232259646827992,26.446583850931617,0,0,0,38080.48081546757,42157.0,6771.0
59,24464.0,0.7232259646827992,26.41118012422354,0,0,0,38080.48081546757,42157.0,6771.0
60,24464.0,0.7232259646827992,26.375776397515466,0,0,0,38080.48081546757,42157.0,6771.0
61,24464.0,0.7232259646827992,26.34037267080739,0,0,0,38080.48081546757,42157.0,6771.0
62,24464.0,0.7232259646827992,26.304968944099315,0,0,0,38080.48081546757,42157.0,6771.0
63,24464.0,0.7232259646827992,26.26956521739124,0,0,0,38080.48081546757,42157.0,6771.0
64,24464.0,0.7232259646827992,26.234161490683164,0,0,0,38080.48081546757,42157.0,6771.0
65,24464.0,0.7232259646827992,26.198757763975088,0,0,0,38080.48081546757,42157.0,6771.0
66,24464.0,0.7232259646827992,26.163354037267013,0,0,0,38080.48081546757,42157.0,6771.0
67,24464.0,0.7232259646827992,26.127950310558937,0,0,0,38080.48081546757,42157.0,6771.0
68,24464.0,0.7232259646827992,26.09254658385086,0,0,0,38080.48081546757,42157.0,6771.0
69,24464.0,0.7232259646827992,26.057142857142786,0,0,0,38080.48081546757,42157.0,6771.0
70,24464.0,0.7232259646827992,26.02173913043471,0,0,0,38080.48081546757,42157.0,6771.0
71,24464.0,0.7232259646827992,25.986335403726635,0,0,0,38080.48081546757,42157.0,6771.0
72,24464.0,0.7232259646827992,25.95093167701856,0,0,0,38080.48081546757,42157.0,6771.0
73,24464.0,0.7232259646827992,25.915527950310484,0,0,0,38080.48081546757,42157.0,6771.0
74,24464.0,0.7232259646827992,25.880124223602408,0,0,0,38080.48081546757,42157.0,6771.0
75,24464.0,0.7232259646827992,25.844720496894332,0,0,0,38080.48081546757,42157.0,6771.0
76,24464.0,0.7232259646827992,25.809316770186257,0,0,0,38080.48081546757,42157.0,6771.0
77,24464.0,0.7232259646827992,25.77391304347818,0,0,0,38080.48081546757,42157.0,6771.0
78,24464.0,0.7232259646827992,25.738509316770106,0,0,0,38080.48081546757,42157.0,6771.0
79,24464.0,0.7232259646827992,25.70310559006203,0,0,0,38080.48081546757,42157.0,6771.0
80,24464.0,0.7232259646827992,25.667701863353955,0,0,0,38080.48081546757,42157.0,6771.0
81,24464.0,0.7232259646827992,25.63229813664588,0,0,0,38080.48081546757,42157.0,6771.0
82,24464.0,0.7232259646827992,25.596894409937804,0,0,0,38080.48081546757,42157.0,6771.0
83,24464.0,0.7232259646827992,25.561490683229728,0,0,0,38080.48081546757,42157.0,6771.0
84,24464.0,0.7232259646827992,25.526086956521652,0,0,0,38080.48081546757,42157.0,6771.0
85,24464.0,0.7232259646827992,25.490683229813577,0,0,0,38080.48081546757,42157.0,6771.0
86,24464.0,0.7232259646827992,25.4552795031055,0,0,0,38080.48081546757,42157.0,6771.0
87,24464.0,0.7232259646827992,25.419875776397426,0,0,0,38080.48081546757,42157.0,6771.0
88,24464.0,0.7232259646827992,25.38447204968935,0,0,0,38080.48081546757,42157.0,6771.0
89,24464.0,0.7232259646827992,25.349068322981275,0,0,0,38080.48081546757,42157.0,6771.0
90,24464.0,0.7232259646827992,25.3136645962732,0,0,0,38080.48081546757,42157.0,6771.0
91,24464.0,0.7232259646827992,25.278260869565123,0,0,0,38080.48081546757,42157.0,6771.0
92,24464.0,0.7232259646827992,25.242857142857048,0,0,0,38080.48081546757,42157.0,6771.0
93,24464.0,0.7232259646827992,25.207453416148972,0,0,0,38080.48081546757,42157.0,6771.0
94,24464.0,0.7232259646827992,25.172049689440897,0,0,0,38080.48081546757,42157.0,6771.0
95,24464.0,0.7232259646827992,25.13664596273282,0,0,0,38080.48081546757,42157.0,6771.0
96,24464.0,0.7232259646827992,25.101242236024746,0,0,0,38080.48081546757,42157.0,6771.0
97,24464.0,0.7232259646827992,25.06583850931667,0,0,0,38080.48081546757,42157.0,6771.0
98,24464.0,0.7232259646827992,25.030434782608594,0,0,0,38080.48081546757,42157.0,6771.0
99,24464.0,0.7232259646827992,24.99503105590052,0,0,0,38080.48081546757,42157.0,6771.0
100,24464.0,0.7232259646827992,24.959627329192443,0,0,0,38080.48081546757,42157.0,6771.0
101,24464.0,0.7232259646827992,24.924223602484368,0,0,0,38080.48081546757,42157.0,6771.0
102,24464.0,0.7232259646827992,24.888819875776292,0,0,0,38080.48081546757,42157.0,6771.0
103,24464.0,0.7232259646827992,24.853416149068217,0,0,0,38080.48081546757,42157.0,6771.0
104,24464.0,0.7232259646827992,24.81801242236014,0,0,0,38080.48081546757,42157.0,6771.0
105,24464.0,0.7232259646827992,24.782608695652065,0,0,0,38080.48081546757,42157.0,6771.0
106,24464.0,0.7232259646827992,24.74720496894399,0,0,0,38080.48081546757,42157.0,6771.0
107,24464.0,0.7232259646827992,24.711801242235914,0,0,0,38080.48081546757,42157.0,6771.0
108,24464.0,0.7232259646827992,24.67639751552784,0,0,0,38080.48081546757,42157.0,6771.0
109,24464.0,0.7232259646827992,24.640993788819763,0,0,0,38080.48081546757,42157.0,6771.0
110,24464.0,0.7232259646827992,24.605590062111688,0,0,0,38080.48081546757,42157.0,6771.0
111,24464.0,0.7232259646827992,24.570186335403612,0,0,0,38080.48081546757,42157.0,6771.0
112,24464.0,0.7232259646827992,24.534782608695537,0,0,0,38080.48081546757,42157.0,6771.0
113,24464.0,0.7232259646827992,24.49937888198746,0,0,0,38080.48081546757,42157.0,6771.0
114,24464.0,0.7232259646827992,24.463975155279385,0,0,0,38080.48081546757,42157.0,6771.0
