step,a_km,e,i_deg,Omega_deg,omega_deg,nu_deg,period_s,r_apogee_km,r_perigee_km
0,66571.0,0.8982890447792582,28.5,0,0,0,170938.08816716395,126371.0,6771.000000000003
1,66571.0,0.8982890447792582,28.398936170212767,0,0,0,170938.08816716395,126371.0,6771.000000000003
2,66571.0,0.8982890447792582,28.297872340425535,0,0,0,170938.08816716395,126371.0,6771.000000000003
3,66571.0,0.8982890447792582,28.196808510638302,0,0,0,170938.08816716395,126371.0,6771.000000000003
4,66571.0,0.8982890447792582,28.09574468085107,0,0,0,170938.08816716395,126371.0,6771.000000000003
5,66571.0,0.8982890447792582,27.994680851063837,0,0,0,170938.08816716395,126371.0,6771.000000000003
6,66571.0,0.8982890447792582,27.893617021276604,0,0,0,170938.08816716395,126371.0,6771.000000000003
7,66571.0,0.8982890447792582,27.79255319148937,0,0,0,170938.08816716395,126371.0,6771.000000000003
8,66571.0,0.8982890447792582,27.69148936170214,0,0,0,170938.08816716395,126371.0,6771.000000000003
9,66571.0,0.8982890447792582,27.590425531914907,0,0,0,170938.08816716395,126371.0,6771.000000000003
10,66571.0,0.8982890447792582,27.489361702127674,0,0,0,170938.08816716395,126371.0,6771.000000000003
11,66571.0,0.8982890447792582,27.38829787234044,0,0,0,170938.08816716395,126371.0,6771.000000000003
12,66571.0,0.8982890447792582,27.28723404255321,0,0,0,170938.08816716395,126371.0,6771.000000000003
13,66571.0,0.8982890447792582,27.186170212765976,0,0,0,170938.08816716395,126371.0,6771.000000000003
14,66571.0,0.8982890447792582,27.085106382978744,0,0,0,170938.08816716395,126371.0,6771.000000000003
15,66571.0,0.8982890447792582,26.98404255319151,0,0,0,170938.08816716395,126371.0,6771.000000000003
16,66571.0,0.8982890447792582,26.88297872340428,0,0,0,170938.08816716395,126371.0,6771.000000000003
17,66571.0,0.8982890447792582,26.781914893617046,0,0,0,170938.08816716395,126371.0,6771.000000000003
18,66571.0,0.8982890447792582,26.680851063829813,0,0,0,170938.08816716395,126371.0,6771.000000000003
19,66571.0,0.8982890447792582,26.57978723404258,0,0,0,170938.08816716395,126371.0,6771.000000000003
20,66571.0,0.8982890447792582,26.478723404255348,0,0,0,170938.08816716395,126371.0,6771.000000000003
21,66571.0,0.8982890447792582,26.377659574468115,0,0,0,170938.08816716395,126371.0,6771.000000000003
22,66571.0,0.8982890447792582,26.276595744680883,0,0,0,170938.08816716395,126371.0,6771.000000000003
