step,a_km,e,i_deg,Omega_deg,omega_deg,nu_deg,period_s,r_apogee_km,r_perigee_km
0,24464.0,0.7232259646827992,45,0,0,0,38080.48081546757,42157.0,6771.0
1,24464.0,0.7232259646827992,38.57142857142857,0,0,0,38080.48081546757,42157.0,6771.0
2,24464.0,0.7232259646827992,32.14285714285714,0,0,0,38080.48081546757,42157.0,6771.0
3,24464.0,0.7232259646827992,25.714285714285708,0,0,0,38080.48081546757,42157.0,6771.0
4,24464.0,0.7232259646827992,19.285714285714278,0,0,0,38080.48081546757,42157.0,6771.0
5,24464.0,0.7232259646827992,12.857142857142849,0,0,0,38080.48081546757,42157.0,6771.0
6,24464.0,0.7232259646827992,6.42857142857142,0,0,0,38080.48081546757,42157.0,6771.0
7,24464.0,0.7232259646827992,-8.881784197001252e-15,0,0,0,38080.48081546757,42157.0,6771.0
8,25541.0472469386,0.650558788463657,-8.881784197001252e-15,0,0,0,40622.74548866254,42157.0,8925.094493877203
9,26861.334317680346,0.5694305986970991,-8.881784197001252e-15,0,0,0,43812.95993078556,42157.0,11565.668635360693
10,28487.51233174264,0.47984139538312465,-8.881784197001252e-15,0,0,0,47851.219511188516,42157.0,14818.024663485281
11,30508.95146479393,0.3817911785217345,-8.881784197001252e-15,0,0,0,53033.72645222019,42157.0,18860.902929587857
12,33057.055482116724,0.275279948112928,-8.881784197001252e-15,0,0,0,59814.63696720917,42157.0,23957.110964233452
13,36332.60371277037,0.16030770415670603,-8.881784197001252e-15,0,0,0,68921.70365105743,42157.0,30508.207425540735
14,40657.76732764394,0.03687444665306816,-8.881784197001252e-15,0,0,0,81588.04194072814,42157.0,39158.53465528788
15,42157.000000000015,3.3306690738754696e-16,-8.881784197001252e-15,0,0,0,86142.16207248707,42157.00000000004,42157.0
16,42157.00000000001,2.220446049250313e-16,-8.881784197001252e-15,0,0,0,86142.16207248704,42157.000000000015,42157.0
